statuses,date_joined,most_recent_post,following,followers,favourites,lists,tweets_this_week,retweet,retweeted_count,userNameScore,avg_tweets_by_day_of_week,engagment_rate,screen_name,account_type
339277,2010,2023,543.0,3644017.0,1288,6825,200.0,0.0,904.0,0.7777777777777778,28.571,0.02,diarioole,0.0
18039,2010,2023,1225.0,50724.0,46456,86,7.0,76.0,368908.0,0.9,28.571,727.28,erangadot,1.0
35053,2010,2023,766.0,815.0,410,10,47.0,0.0,33.0,0.1666666666666666,28.571,4.05,spar1091,1.0
80143,2010,2023,756.0,856.0,2211,1,1.0,24.0,8166.0,0.0,28.429,953.97,badorh,0.0
27208,2010,2023,1294.0,973.0,3392,30,2.0,28.0,227067.0,0.125,28.571,23336.79,aninisis,1.0
212324,2010,2023,1706.0,2806.0,36062,15,173.0,154.0,258004.0,0.0833333333333333,28.571,9194.73,only1sabiboy,1.0
3087,2010,2023,844.0,610600.0,3676,2087,4.0,108.0,21938.0,0.4117647058823529,28.571,3.59,fergonzalezel,1.0
21202,2010,2023,147.0,483.0,1662,18,0.0,24.0,67.0,1.0,28.286,13.87,tgler,1.0
6139,2010,2023,270.0,2481412.0,3263,2453,17.0,42.0,10652.0,0.2307692307692307,28.571,0.43,_maluoficial_,1.0
8906,2010,2023,0.0,3050696.0,1174,1035,0.0,30.0,23528.0,0.5714285714285714,24.571,0.77,gims,1.0
1279,2010,2023,364.0,42.0,719,0,0.0,46.0,605534.0,0.1666666666666666,28.0,1441747.62,thrumm,1.0
2628,2010,2023,163.0,1247884.0,338,4366,0.0,74.0,20599.0,0.5,28.429,1.65,christian4peeps,1.0
7277,2010,2023,152.0,1033415.0,5631,251,1.0,14.0,126327.0,0.75,28.571,12.22,karantacker,1.0
140114,2010,2023,2018.0,1021073.0,534,1320,93.0,108.0,13873.0,0.5454545454545454,28.143,1.36,laubfal,0.0
20699,2010,2023,1866.0,8055.0,12414,125,3.0,56.0,145464.0,0.8235294117647058,28.571,1805.88,fanchonstinger,1.0
25028,2010,2023,417.0,342954.0,15524,600,20.0,20.0,257.0,0.6666666666666667,28.571,0.07,the_jamesjordan,1.0
12443,2010,2023,625.0,5688146.0,6471,4350,12.0,22.0,190097.0,0.8571428571428572,28.571,3.34,jjwatt,1.0
10206,2010,2023,90.0,6548.0,322,182,4.0,56.0,37114.0,0.9166666666666666,28.571,566.8,mikecintolo,1.0
6556,2010,2023,128.0,1100316.0,6802,452,3.0,32.0,147380.0,0.4545454545454546,28.429,13.39,ugur_isilak,1.0
175733,2010,2023,1808.0,423094.0,76873,5801,191.0,138.0,591381.0,0.0,27.286,139.78,blade4649,1.0
27010,2010,2023,583.0,1026164.0,193,16923,3.0,48.0,37356.0,0.0,28.571,3.64,nanjolno,1.0
12941,2010,2023,66.0,1016971.0,7765,438,0.0,114.0,44871.0,0.3888888888888888,28.143,4.41,esseily,1.0
11024,2010,2023,584.0,4511.0,4250,155,4.0,10.0,4818.0,0.9285714285714286,28.571,106.81,amaiaarrazola,1.0
2552,2010,2023,476.0,96.0,1572,0,0.0,22.0,151161.0,0.0,28.571,157459.38,maxezo,1.0
19854,2010,2023,13.0,2174075.0,942,8285,30.0,44.0,262063.0,0.8181818181818181,28.571,12.05,bettemidler,1.0
22439,2010,2023,1691.0,555.0,156743,38,2.0,102.0,1953793.0,0.8181818181818181,28.0,352034.77,_danvargas_,1.0
10079,2010,2023,218010.0,588217.0,60,764,23.0,22.0,14709.0,0.9166666666666666,28.429,2.5,calvinhelin,1.0
13031,2010,2023,159.0,2825509.0,620,1327,0.0,182.0,17833.0,0.9333333333333332,28.571,0.63,manishmalhotra,1.0
75252,2010,2023,2805.0,905.0,68602,8,64.0,140.0,544618.0,0.0714285714285714,28.429,60178.78,iam__yam,1.0
4876,2010,2023,81.0,38493700.0,280,22626,6.0,0.0,356904.0,0.3125,28.571,0.93,sachin_rt,1.0
42625,2010,2023,225.0,946.0,17670,1,4.0,10.0,112972.0,0.0,28.429,11942.07,beatrizsamogim,1.0
5764,2010,2023,713.0,115.0,2537,5,0.0,132.0,254027.0,0.3571428571428571,21.0,220893.04,_taiscarvalho_,0.0
7279,2010,2023,405.0,323463.0,168,243,4.0,184.0,359515.0,0.6,28.0,111.15,franksolano2010,1.0
41446,2010,2023,606.0,745.0,72126,4,17.0,140.0,1367583.0,0.0714285714285714,27.857,183568.19,theboujeesusie,1.0
654084,2010,2023,170810.0,211331.0,14718,2607,200.0,200.0,65594.0,0.0769230769230768,28.571,31.04,coreacom,0.0
6486,2010,2023,651.0,87.0,3226,1,0.0,90.0,2348242.0,0.0666666666666666,28.571,2699128.74,argylenthusiast,1.0
143922,2010,2023,651.0,1200941.0,3568,2929,200.0,22.0,233.0,0.8333333333333334,28.571,0.02,cuatro,1.0
6328,2010,2023,123.0,1455711.0,234,354,2.0,16.0,6531.0,0.1666666666666666,28.571,0.45,yourkoel,1.0
28001,2010,2023,72.0,139.0,5240,2,2.0,10.0,183373.0,0.1999999999999999,28.571,131923.02,ellefilles,1.0
7042,2010,2023,73.0,1333985.0,2145,2371,2.0,34.0,34715.0,0.6923076923076923,28.286,2.6,modernfam,1.0
15604,2010,2023,408.0,7190976.0,9683,13058,12.0,32.0,52178.0,0.6666666666666667,28.571,0.73,paugasol,1.0
4732,2010,2023,441.0,7819.0,3361,125,1.0,30.0,600088.0,0.0909090909090909,28.571,7674.74,holdentome,1.0
30951,2010,2023,5094.0,57858.0,34626,500,12.0,56.0,69344.0,0.5294117647058824,28.143,119.85,kath_krueger,1.0
71741,2010,2023,11280.0,194575.0,260,315,0.0,20.0,42823.0,0.0476190476190476,28.571,22.01,asaptwelvyy,0.0
18861,2010,2023,3618.0,571.0,8073,16,1.0,14.0,18321.0,0.5294117647058824,28.571,3208.58,alexmarrero,1.0
31849,2010,2023,161.0,7708114.0,2500,1360,15.0,56.0,5101.0,0.3333333333333333,28.571,0.07,thevirdas,1.0
52593,2010,2023,1165.0,862.0,21526,27,42.0,46.0,70146.0,0.9090909090909092,28.571,8137.59,rusty_olson,1.0
22503,2010,2023,299.0,5598732.0,14795,9136,71.0,20.0,167563.0,0.0,28.571,2.99,mcdonaldsjapan,1.0
1610,2010,2023,598.0,2309549.0,30510,646,1.0,18.0,29809.0,0.4166666666666666,28.571,1.29,yosstop,1.0
8519,2010,2023,574.0,8952.0,4337,92,0.0,60.0,1402.0,0.0,28.571,15.66,sarahpotempa,1.0
5162,2010,2023,592.0,1146703.0,1,0,0.0,8.0,150482.0,0.1111111111111111,28.571,13.12,shuuty_ss,1.0
12489,2010,2023,973.0,857793.0,1,13485,5.0,58.0,19279.0,0.3333333333333333,28.571,2.25,windhorstespn,1.0
5045,2010,2023,281.0,112.0,3852,9,2.0,172.0,366487.0,0.25,28.0,327220.54,esdrasmvm,1.0
18264,2010,2023,7532.0,1392234.0,2621,2446,16.0,52.0,43826.0,0.3125,28.571,3.15,mjduzan,1.0
4279,2010,2023,929.0,3051.0,1172,126,0.0,76.0,8820.0,0.6666666666666667,28.429,289.09,spitfiresays,1.0
23554,2010,2023,1261.0,547.0,108987,16,3.0,106.0,757755.0,0.0,28.429,138529.25,kr961,1.0
222396,2010,2023,5002.0,1572.0,186599,110,172.0,138.0,114612.0,0.0434782608695651,28.429,7290.84,thedickchokers,1.0
22755,2010,2023,729.0,11604588.0,4272,20686,15.0,14.0,73726.0,0.3846153846153846,28.571,0.64,rioferdy5,1.0
16818,2010,2023,3576.0,54114.0,16852,488,15.0,106.0,55647.0,0.9166666666666666,28.429,102.83,tanyatalaga,1.0
108260,2010,2023,47.0,165548.0,148127,616,194.0,130.0,1755.0,0.9230769230769232,28.571,1.06,corey_feldman,1.0
4673,2010,2023,1690.0,222998.0,293,4578,14.0,34.0,8644.0,0.6190476190476191,28.571,3.88,cookpolitical,1.0
2595,2010,2023,388.0,95.0,7148,3,1.0,2.0,1949.0,0.0833333333333333,28.571,2051.58,imkayleesmom,1.0
124809,2010,2023,1146.0,1528.0,20406,24,15.0,102.0,364944.0,0.1764705882352941,28.429,23883.77,fderron,1.0
77440,2010,2023,611904.0,632187.0,459,2668,3.0,34.0,701.0,0.0,27.857,0.11,radiotabu,1.0
2753,2010,2023,45.0,38.0,343,1,0.0,36.0,35272.0,0.6666666666666667,27.0,92821.05,soyjessajane,1.0
37007,2010,2023,1582.0,3064826.0,9065,5458,7.0,86.0,381038.0,0.7272727272727273,28.286,12.43,ninagarcia,1.0
12294,2010,2023,937.0,246.0,42701,27,34.0,48.0,68459.0,0.1111111111111111,28.571,27828.86,lysshinds,1.0
57050,2010,2023,418.0,83132.0,44455,121,9.0,20.0,19578.0,0.8333333333333334,28.571,23.55,sallyanmatthews,1.0
10978,2010,2023,486.0,1411546.0,16205,6622,0.0,32.0,17833.0,0.875,28.571,1.26,roblowe,1.0
22140,2010,2023,192.0,1469316.0,2386,2040,2.0,34.0,1297.0,0.5238095238095238,28.571,0.09,felipepelaez,1.0
57529,2010,2023,463.0,50551.0,30066,176,59.0,100.0,84625.0,0.875,28.429,167.41,veengasj,1.0
75332,2010,2023,253.0,178902.0,17625,424,35.0,2.0,136.0,1.0,28.571,0.08,dorados,0.0
4388,2010,2023,592.0,2119166.0,3965,2108,0.0,44.0,238481.0,0.7692307692307692,28.571,11.25,sydneyleroux,1.0
105192,2010,2023,183.0,12856.0,6102,116,40.0,30.0,149971.0,0.0,28.0,1166.54,honzogonzo,1.0
15529,2010,2023,524.0,463.0,10083,11,10.0,20.0,167106.0,0.1875,28.429,36092.01,speedlemon,1.0
1373,2010,2023,10.0,658788.0,14,4456,4.0,6.0,70558.0,0.7692307692307692,28.571,10.71,drmayaangelou,1.0
5123,2010,2023,1148.0,248.0,2119,1,0.0,36.0,72073.0,0.0833333333333333,28.286,29061.69,sir_westalot,1.0
20571,2010,2023,162.0,4770105.0,32473,2012,0.0,28.0,11731.0,0.5384615384615384,28.571,0.25,taapsee,1.0
984,2010,2023,3208.0,67741.0,25653,2187,0.0,140.0,116939.0,0.8,28.571,172.63,erinmcunningham,1.0
48758,2010,2023,2562.0,183540.0,20296,1014,88.0,68.0,22331.0,0.65,28.571,12.17,mincienciasco,0.0
289390,2010,2023,1697.0,1684.0,60853,47,128.0,8.0,2558.0,0.9090909090909092,27.143,151.9,seedvillage,0.0
18006,2010,2023,1729.0,577.0,66687,4,12.0,8.0,95696.0,0.0769230769230768,28.571,16585.1,briyonnasweet,1.0
3770,2010,2023,757.0,940.0,312,85,1.0,16.0,1886.0,1.0,28.571,200.64,togorun,1.0
80635,2010,2023,49.0,2554841.0,34149,735,6.0,84.0,282975.0,0.0,28.143,11.08,kidmakk,1.0
14789,2010,2023,316.0,448194.0,411,4804,36.0,44.0,35292.0,0.2142857142857143,28.571,7.87,alobatof1,1.0
383451,2010,2023,837.0,904.0,39760,0,200.0,156.0,285447.0,0.0,28.571,31576.0,akasuekun,0.0
10310,2010,2023,251.0,420.0,6193,16,8.0,140.0,707375.0,0.5,28.0,168422.62,chefdeleon,1.0
45789,2010,2023,0.0,389408.0,3828,678,3.0,4.0,5232.0,0.631578947368421,28.571,1.34,churchofsatan,1.0
18567,2010,2023,1892.0,195798.0,7098,156,0.0,8.0,412.0,0.0769230769230768,28.571,0.21,simonevillarc,1.0
16578,2010,2023,2531.0,1143233.0,12433,1285,1.0,162.0,2164.0,0.9375,28.571,0.19,micheillesoifer,1.0
28349,2010,2023,1163.0,1463797.0,4081,1587,3.0,20.0,14096.0,0.8666666666666667,28.571,0.96,zsazsapadilla,1.0
6499,2010,2023,1618.0,2699.0,159165,1,3.0,66.0,270645.0,0.0714285714285714,28.571,10027.6,pacifisticalme,1.0
15778,2010,2023,412.0,2151551.0,748,6039,3.0,18.0,13200.0,0.6666666666666667,28.571,0.61,billburr,1.0
169894,2010,2023,891.0,995.0,13784,104,193.0,186.0,677606.0,0.5,28.571,68101.11,ihonofukushima,0.0
19829,2010,2023,481.0,209.0,6807,19,5.0,74.0,108327.0,0.7272727272727273,28.571,51831.1,onatpekcan,1.0
22399,2010,2023,1356.0,3289756.0,29849,3216,3.0,136.0,107282.0,0.1875,28.571,3.26,vazqueznico,1.0
121808,2010,2023,3789.0,2689.0,138185,18,82.0,188.0,344866.0,0.8461538461538461,28.429,12825.07,cyzibrikmpa,1.0
395438,2010,2023,2958.0,9064.0,81123,198,188.0,30.0,50670.0,0.1176470588235294,26.857,559.02,damonewilliams_,1.0
110092,2010,2023,378707.0,1285560.0,470,2939,156.0,0.0,25.0,0.8461538461538461,28.571,0.0,boletinviajes,0.0
619,2010,2023,172.0,39.0,818,0,1.0,2.0,5287.0,0.2142857142857143,28.571,13556.41,widebodywhit30,1.0
9648,2010,2023,52.0,2025968.0,46317,372,2.0,10.0,9528.0,0.1538461538461538,28.571,0.47,mawrahocane,1.0
1717,2010,2023,180.0,1478.0,94,80,0.0,118.0,643828.0,0.75,28.286,43560.76,aliciamundy,1.0
16033,2010,2023,1122.0,22829.0,34348,300,76.0,34.0,6097.0,0.1666666666666666,28.571,26.71,verite,1.0
20071,2010,2023,912.0,2028275.0,74,4778,2.0,10.0,196494.0,0.3571428571428571,28.571,9.69,money23green,1.0
36826,2010,2023,2119.0,2886.0,74547,10,30.0,32.0,9491.0,0.0,28.429,328.86,thenolan,1.0
11424,2010,2023,3680.0,2419296.0,5422,1472,43.0,66.0,10668.0,0.75,28.571,0.44,basket_mouth,1.0
26637,2010,2023,812.0,21392.0,18079,28,134.0,12.0,28779.0,0.6666666666666667,28.571,134.53,najamwalikhan,1.0
9142,2010,2023,605.0,1089243.0,5440,320,17.0,106.0,812167.0,0.4545454545454546,28.143,74.56,sahilbulla,1.0
21051,2010,2023,950.0,555.0,119618,15,6.0,98.0,372605.0,0.1111111111111111,28.571,67136.04,ntoutland,1.0
2435,2010,2023,514.0,449.0,3493,11,0.0,160.0,385246.0,0.9090909090909092,28.571,85800.89,dirktedmon,1.0
18881,2010,2023,2448.0,242422.0,2208,392,58.0,192.0,980286.0,0.2307692307692307,28.571,404.37,eyupcansaglik,1.0
41404,2010,2023,331.0,1071178.0,6103,1332,0.0,188.0,49910.0,0.6666666666666667,28.571,4.66,rebecadealba,1.0
8995,2010,2023,362.0,1120213.0,2047,0,0.0,56.0,80925.0,0.0,28.571,7.22,chara317megane,1.0
5914,2010,2023,1183.0,303.0,1881,30,4.0,166.0,261540.0,0.25,28.571,86316.83,tmcirish,1.0
82432,2010,2023,194.0,196.0,7720,1,114.0,166.0,1041619.0,0.0,28.429,531438.27,real_fqzx,1.0
9773,2010,2023,338.0,1940321.0,10320,2460,7.0,62.0,138454.0,0.0999999999999999,28.571,7.14,alexabliss_wwe,1.0
9479,2010,2023,791.0,1542.0,466,67,2.0,0.0,33.0,0.9333333333333332,28.571,2.14,gordonbrothers,1.0
111181,2010,2023,438.0,312160.0,69516,436,89.0,60.0,87449.0,0.7692307692307692,28.571,28.01,ashokepandit,1.0
10051,2010,2023,185.0,1469330.0,537,509,0.0,24.0,3556.0,0.5294117647058824,28.429,0.24,rimafakih,1.0
18286,2010,2023,1995.0,671.0,65171,6,0.0,8.0,130332.0,0.15,28.571,19423.55,hindfootvalgus,1.0
63519,2010,2023,7531.0,137944.0,6858,767,30.0,0.0,89.0,0.631578947368421,28.571,0.06,cculturalbod,1.0
5601,2010,2023,273.0,2953058.0,355,2693,0.0,24.0,170478.0,0.4,28.143,5.77,iqbaale,1.0
4526,2010,2023,889.0,1956953.0,5960,623,200.0,12.0,8426.0,0.0,28.571,0.43,mcguime,1.0
4715,2010,2023,352.0,1390488.0,55,2846,0.0,32.0,3647.0,0.3157894736842105,28.429,0.26,j_ennis,1.0
10944,2010,2023,810.0,454889.0,1208,2319,5.0,0.0,6346.0,0.3333333333333333,28.571,1.4,stuart_photoafc,1.0
9136,2010,2023,1415.0,379.0,8677,24,9.0,58.0,20457.0,0.1999999999999999,28.571,5397.63,xtranger51,1.0
30150,2010,2023,1558.0,13000.0,12062,411,21.0,10.0,752.0,0.8571428571428572,28.571,5.78,melissasantos1,1.0
13106,2010,2023,111.0,2292065.0,8635,1539,1.0,12.0,26285.0,0.9090909090909092,28.571,1.15,priyaanand,1.0
9592,2010,2023,320.0,4046.0,2334,113,0.0,24.0,18906.0,0.2222222222222222,28.571,467.28,dapperlou,1.0
116827,2010,2023,685.0,205479.0,250,428,0.0,14.0,1549.0,0.1428571428571429,28.571,0.75,gissellereyes,1.0
5731,2010,2023,1102.0,22109.0,19138,60,36.0,38.0,1222.0,0.2142857142857143,28.571,5.53,talldarkfriend,1.0
22897,2010,2023,870.0,705010.0,10245,463,4.0,56.0,364668.0,0.75,28.571,51.73,jordynwoods,1.0
25137,2010,2023,360.0,3281611.0,8194,2502,33.0,146.0,47095.0,0.9166666666666666,28.571,1.44,azmishabana,1.0
7936,2010,2023,826.0,1392688.0,8218,1343,1.0,56.0,26347.0,0.4,28.571,1.89,jpduminy21,1.0
133845,2010,2023,1835.0,1615.0,52569,12,93.0,178.0,545371.0,0.0714285714285714,28.571,33769.1,washsquaregirl,1.0
63711,2010,2023,1972.0,872852.0,26759,1144,60.0,24.0,4357.0,0.5833333333333333,27.714,0.5,crimsix,1.0
1957,2010,2023,1291.0,385.0,11339,5,0.0,56.0,628418.0,0.5882352941176471,28.143,163225.45,morganrondo,1.0
4835,2010,2023,625.0,117.0,3958,8,1.0,74.0,77427.0,0.1111111111111111,28.429,66176.92,spencefram,1.0
25999,2010,2023,465.0,618694.0,9745,1233,20.0,108.0,172468.0,0.7692307692307692,28.571,27.88,tavleen_singh,1.0
4067,2010,2023,626.0,636.0,4040,6,0.0,16.0,4494.0,0.2666666666666667,28.571,706.6,sttravis,0.0
30718,2010,2023,385.0,895.0,0,14,48.0,0.0,4.0,0.0,28.571,0.45,onoderayuichi,0.0
14368,2010,2023,2022.0,33780.0,13354,67,8.0,18.0,7842.0,0.6875,28.571,23.21,srijanpalsingh,1.0
35331,2010,2023,1.0,22740.0,142,1304,2.0,0.0,28.0,0.0,28.571,0.12,erickimphoto,1.0
46210,2010,2023,169.0,5735.0,29285,32,19.0,2.0,579641.0,0.4,27.286,10107.08,sultanpopi,1.0
140664,2010,2023,118.0,1422548.0,1962,756,141.0,86.0,1789.0,0.375,28.571,0.13,atvcomtr,0.0
11132,2010,2023,252.0,705186.0,817,2191,1.0,30.0,58099.0,0.0555555555555555,28.571,8.24,cutondime25,1.0
5927,2010,2023,2765.0,1197.0,1533,22,2.0,58.0,93617.0,0.3571428571428571,28.286,7820.97,francessheehan,1.0
31426,2010,2023,121.0,730.0,4271,2,0.0,126.0,294310.0,0.3636363636363636,19.0,40316.44,rolyromeroo,1.0
121976,2010,2023,733.0,979.0,4972,12,19.0,82.0,490235.0,0.15,27.857,50075.08,ayyo_nik,1.0
8613,2010,2023,1015.0,1057131.0,11038,5354,11.0,114.0,8477.0,0.5333333333333333,28.571,0.8,therealmorrison,1.0
84655,2010,2023,1065.0,402853.0,24119,1410,79.0,90.0,1059.0,0.3157894736842105,28.571,0.26,aleberco,1.0
61642,2010,2023,193.0,431.0,162166,28,56.0,162.0,22202.0,0.0714285714285714,28.571,5151.28,hehohasmommy99,1.0
29643,2010,2023,990.0,129472.0,11142,725,0.0,6.0,1031.0,0.9285714285714286,28.571,0.8,c4paralympics,1.0
21584,2010,2023,2468.0,1468.0,36809,7,0.0,36.0,740423.0,0.125,28.143,50437.53,kouger48,1.0
19535,2010,2023,277.0,94850.0,20443,376,4.0,68.0,9941.0,0.7692307692307692,28.571,10.48,marcocappato,1.0
33893,2010,2023,957.0,366.0,45536,13,10.0,20.0,39379.0,0.1111111111111111,28.571,10759.29,mbtweetin,1.0
96085,2010,2023,5631.0,63056.0,60493,1642,54.0,32.0,45019.0,0.0714285714285714,28.571,71.4,dcbigjohn,1.0
33333,2010,2023,518.0,25213.0,3469,102,0.0,148.0,39817.0,0.7142857142857143,27.429,157.92,_triciamiranda,1.0
93826,2010,2023,3900.0,4994.0,47253,65,12.0,162.0,1361443.0,0.0,27.429,27261.57,yadungoofin,1.0
28976,2010,2023,482.0,390126.0,156,881,0.0,160.0,520.0,0.1875,27.857,0.13,paulinhogogo,1.0
11523,2010,2023,86.0,9889613.0,4812,45100,15.0,36.0,69538.0,0.0,28.571,0.7,joejonas,1.0
1869,2010,2023,223.0,1484960.0,7239,2538,0.0,60.0,72845.0,0.1333333333333333,27.714,4.91,fightowensfight,1.0
24428,2010,2023,554.0,111203.0,12116,206,16.0,112.0,759210.0,0.75,28.429,682.72,lolabezerra,1.0
310703,2010,2023,391.0,1440.0,4077,15,0.0,86.0,284771.0,0.0869565217391304,28.429,19775.76,mikepeezy_,1.0
24083,2010,2023,3342.0,1167957.0,12887,1518,7.0,16.0,5078.0,0.0,28.571,0.43,drhakem,1.0
1681,2010,2023,550.0,1179.0,24796,19,2.0,6.0,257.0,0.9166666666666666,28.571,21.8,harryelfont,1.0
18264,2010,2023,22309.0,1193079.0,58125,1804,23.0,16.0,50855.0,0.4705882352941176,28.429,4.26,1pcornwell,1.0
68708,2010,2023,342.0,452.0,223833,24,75.0,36.0,26051.0,0.0625,28.571,5763.5,grey_books,1.0
28191,2010,2023,310.0,3724515.0,15485,9767,13.0,28.0,200699.0,0.2352941176470588,28.571,5.39,joserra_espn,1.0
27441,2010,2023,244.0,2897103.0,17340,2498,5.0,178.0,8758.0,0.9230769230769232,28.143,0.3,abrahammateo,1.0
8948,2010,2023,1525.0,74052.0,2647,179,1.0,54.0,64524.0,0.75,28.571,87.13,chineduikedieze,1.0
28571,2010,2023,1738.0,154519.0,81219,1485,4.0,80.0,923.0,0.9285714285714286,28.571,0.6,davidkoechner,1.0
17951,2010,2023,1277.0,781.0,13030,17,77.0,10.0,3461.0,0.3,28.571,443.15,bassgjjray,1.0
36387,2010,2023,1675.0,1475.0,6710,40,22.0,10.0,51757.0,0.0,28.571,3508.95,nagomiforest,0.0
21147,2010,2023,2621.0,4092.0,7657,174,4.0,70.0,21664.0,0.9375,28.571,529.42,mariannabruschi,1.0
9347,2010,2023,84.0,69.0,2166,8,1.0,70.0,568205.0,0.1428571428571429,28.429,823485.51,bigpandahunter,1.0
41623,2010,2023,84483.0,142883.0,4255,1316,32.0,0.0,2189.0,0.1052631578947368,28.571,1.53,canalugr,0.0
160873,2010,2023,728.0,557.0,3554,4,103.0,98.0,201743.0,0.0,28.286,36219.57,calabocaglauber,1.0
23535,2010,2023,8171.0,3521440.0,14754,4579,28.0,0.0,7952.0,0.9,28.429,0.23,dezbryant,1.0
24370,2010,2023,5541.0,10725.0,27567,82,42.0,96.0,129568.0,0.0,28.429,1208.09,excalibah,1.0
42067,2010,2023,276.0,250.0,85094,1,129.0,184.0,534993.0,0.0,28.429,213997.2,suirenshinju,1.0
78687,2010,2023,784.0,13009.0,87804,158,68.0,22.0,45246.0,0.8888888888888888,28.571,347.81,ajkirsch,1.0
21138,2010,2023,121.0,521800.0,763,5231,2.0,80.0,130101.0,0.0,28.571,24.93,ninagawamika,1.0
115813,2010,2023,197.0,668.0,290152,2,20.0,86.0,1020029.0,0.0769230769230768,28.429,152698.95,jumping__jaxx,1.0
1223,2010,2023,318.0,506749.0,552,1285,0.0,158.0,27923.0,1.0,28.571,5.51,mehmetbaransu,1.0
37005,2010,2023,0.0,1654295.0,5981,653,1.0,4.0,7763.0,0.1111111111111111,28.571,0.47,bmesrimes,1.0
1796,2010,2023,6089.0,2776.0,29812,38,1.0,64.0,74263.0,0.8,28.571,2675.18,johnaochoa,1.0
7526,2010,2023,1559.0,4659.0,4278,93,1.0,82.0,761420.0,0.7058823529411764,28.429,16342.99,jesskahnweiler,1.0
49147,2010,2023,1475.0,7798.0,3131,0,17.0,126.0,82980.0,0.9166666666666666,28.571,1064.12,dancgoldberg,1.0
10211,2010,2023,2804.0,1111.0,6984,14,4.0,96.0,470394.0,0.0999999999999999,28.571,42339.69,sones310,1.0
13791,2010,2023,314.0,264469.0,1823,236,2.0,12.0,1191.0,0.5,26.571,0.45,ellabellajolie,1.0
5579,2010,2023,354.0,818.0,197,0,0.0,56.0,3106.0,0.0,28.571,379.71,cem_oz,1.0
13357,2010,2023,932.0,7110.0,14498,175,0.0,12.0,51376.0,0.0909090909090909,28.571,722.59,eramirem,1.0
15492,2010,2023,673.0,174.0,30627,0,5.0,166.0,411013.0,0.0769230769230768,28.286,236214.37,owwmyeye,1.0
24846,2010,2023,1087.0,6950367.0,26586,5875,29.0,74.0,88015.0,0.7272727272727273,28.286,1.27,dannapaola,1.0
27120,2010,2023,3199.0,179852.0,21352,612,3.0,38.0,156960.0,0.2142857142857143,28.571,87.27,iglesiasdiego,0.0
42617,2010,2023,7976.0,22323.0,31146,244,51.0,162.0,193162.0,0.8461538461538461,28.571,865.3,ryancfowler,1.0
134583,2010,2023,1932.0,2024.0,18018,86,46.0,38.0,48920.0,0.7,28.571,2417.0,drewbbalis,1.0
1096,2010,2023,179.0,59202.0,1943,973,0.0,8.0,2292.0,0.9230769230769232,28.571,3.87,reneefleming,1.0
11490,2010,2023,1568.0,679.0,15749,21,0.0,20.0,483609.0,0.6666666666666667,28.429,71223.71,briansaa,1.0
91645,2010,2023,5652.0,196935.0,4566,2998,200.0,66.0,719.0,0.5625,28.571,0.37,conversationedu,0.0
20213,2010,2023,495.0,126608.0,17634,794,4.0,126.0,193163.0,0.6363636363636364,28.429,152.57,denisohare,1.0
7399,2010,2023,546590.0,14110602.0,27,31795,7.0,6.0,985444.0,0.8888888888888888,28.571,6.98,johncena,1.0
57432,2010,2023,2033.0,756.0,91135,17,87.0,70.0,36660.0,0.0952380952380952,28.571,4849.21,demonkrauser,1.0
7655,2010,2023,680.0,1866.0,20010,96,0.0,70.0,272420.0,0.7692307692307692,28.286,14599.14,jessikafleck,1.0
21853,2010,2023,836.0,278.0,4066,4,14.0,104.0,146163.0,0.1052631578947368,28.286,52576.62,birdman323,1.0
5867,2010,2023,1298.0,455.0,13547,9,0.0,122.0,251451.0,0.2222222222222222,28.571,55263.96,anam3_nyc,1.0
27200,2010,2023,3337.0,2905820.0,2369,5722,38.0,16.0,68822.0,0.1538461538461538,28.286,2.37,mlp_officiel,1.0
56265,2010,2023,840.0,1029175.0,1957,361,0.0,110.0,1814845.0,0.0,27.143,176.34,elfira_loy,1.0
17257,2010,2023,278.0,772.0,0,19,2.0,0.0,20.0,0.7692307692307692,28.571,2.59,cityofaztec,0.0
157275,2010,2023,6307.0,31407.0,45368,238,200.0,134.0,34549.0,0.5384615384615384,28.571,110.0,jadwong,1.0
13135,2010,2023,759.0,873499.0,2889,0,13.0,22.0,31199.0,0.9090909090909092,28.571,3.57,carlilloyd,1.0
10945,2010,2023,144.0,1389530.0,65,476,4.0,12.0,616.0,0.25,28.143,0.04,mariajolina,1.0
31911,2010,2023,396.0,1048.0,830,147,6.0,0.0,18.0,0.3333333333333333,28.571,1.72,tanuyeiro,1.0
479,2010,2023,51.0,719687.0,0,366,14.0,0.0,5341.0,0.6428571428571428,28.571,0.74,alvaroperey,0.0
3315,2010,2023,826.0,136.0,2818,0,2.0,28.0,82300.0,0.3333333333333333,28.429,60514.71,hgooders,1.0
1550,2010,2023,175392.0,215512.0,96,161,0.0,18.0,15113.0,0.4285714285714286,28.429,7.01,jordanposts,0.0
38618,2010,2023,304.0,836393.0,16517,2572,6.0,8.0,3847.0,0.3571428571428571,28.429,0.46,officialchilli,1.0
21615,2010,2023,1508.0,2801.0,27245,97,12.0,48.0,294799.0,0.6470588235294117,28.571,10524.78,christyblanch,1.0
29212,2010,2023,3975.0,10802.0,29263,131,1.0,120.0,813962.0,0.5882352941176471,26.857,7535.29,shaziaawan,1.0
22612,2010,2023,2496.0,150138.0,23283,1003,15.0,38.0,37164.0,0.9166666666666666,28.571,24.75,nigelbarker,1.0
