HasProfilePicture,following,follower,HasAccountDescription,likes,posts,AverageNumberOfHashtags,AverageNumberOfComments,AverageNumberOfShare,AverageNumberOfLikes,AverageNumberOfLinkedProfiles,AverageNumberOfViews,IsABot,username
1.0,24.0,196000.0,1.0,2100000.0,20.0,4.0,146.8,59.75,7080.15,0.3,54345.0,0.0,
1.0,11.0,114.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,21.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,278.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,109.0,298300.0,1.0,2100000.0,20.0,1.4,427.25,85.05,14349.55,0.45,164713.85,0.0,
1.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1536.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,3384.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,857.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,374.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,115.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,110.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,265.0,470.0,1.0,17300.0,3.0,0.0,9.33,0.33,53.67,0.0,325.67,0.0,
1.0,724.0,35.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,182.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,156.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,136.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,104.0,54.0,1.0,140.0,20.0,0.15,0.55,0.05,2.05,0.1,53.1,0.0,
1.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,347.0,26.0,0.0,56.0,9.0,0.11,0.11,0.0,6.22,0.0,71.67,0.0,
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,24.0,61300.0,1.0,2800000.0,20.0,0.25,61.75,10.05,1949.9,0.1,8034.05,0.0,
1.0,363.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1181.0,228.0,1.0,822.0,20.0,0.05,0.1,1.0,12.2,0.3,52.65,1.0,
1.0,124.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,16.0,3700000.0,1.0,99900000.0,20.0,0.0,52.1,98.4,6360.65,0.0,47572.35,0.0,
1.0,1151.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,0.0,4510.0,1.0,19900.0,20.0,7.85,0.1,0.0,8.65,0.0,66.6,0.0,
1.0,1285.0,268.0,1.0,640.0,2.0,0.0,1.5,0.0,11.0,0.5,59.0,0.0,
1.0,2684.0,60.0,1.0,0.0,15.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,
1.0,185.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,
1.0,236.0,78.0,0.0,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,9211.0,326.0,1.0,38.0,1.0,0.0,3.0,0.0,38.0,0.0,212.0,1.0,
1.0,132.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1630.0,296.0,1.0,13500.0,20.0,2.2,3.85,9.5,163.2,0.05,1356.4,0.0,
1.0,336.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1005.0,1200000.0,1.0,29600000.0,20.0,2.65,424.4,284.1,44457.05,0.25,172960.0,0.0,
1.0,5118.0,1367.0,1.0,2500.0,20.0,2.25,6.7,0.45,113.75,0.6,724.55,0.0,
1.0,225.0,193.0,1.0,3386.0,9.0,0.0,0.89,0.0,11.11,0.0,61.78,0.0,
1.0,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,139.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,99.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,413.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,175.0,183.0,0.0,436.0,20.0,8.1,2.05,0.75,14.9,0.0,138.4,0.0,
1.0,517.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,136.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,536.0,10.0,0.0,37.0,15.0,0.07,0.0,0.07,2.47,0.0,17.6,1.0,
1.0,378.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,2387.0,29900.0,1.0,468300.0,20.0,0.05,8.85,10.15,527.2,0.1,2191.0,0.0,
1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,330.0,9.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,9.0,2700000.0,1.0,36000000.0,20.0,2.05,4473.55,4543.5,283390.0,0.35,2547215.0,0.0,
1.0,307.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,656.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,154.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,121.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,15.0,213.0,0.0,1084.0,7.0,5.14,2.29,5.0,152.14,0.29,8427.86,0.0,
1.0,213.0,94.0,1.0,38.0,1.0,0.0,1.0,1.0,38.0,0.0,40.0,1.0,
1.0,67.0,146.0,1.0,121.0,4.0,0.0,1.75,0.0,30.25,0.0,103.75,1.0,
0.0,119.0,10.0,0.0,42.0,3.0,0.0,0.0,0.0,14.0,0.0,104.33,0.0,
1.0,4570.0,138.0,0.0,108.0,17.0,0.06,0.0,2.94,6.35,0.0,161.24,1.0,
1.0,421.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,93.0,13.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,682.0,35.0,0.0,6.0,3.0,0.0,0.0,1.0,2.0,0.67,5.33,1.0,
1.0,244.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,
1.0,730.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,519.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1306.0,4037.0,1.0,24100.0,20.0,3.95,11.6,30.95,1017.8,0.15,4744.05,0.0,
1.0,3614.0,201.0,0.0,1615.0,20.0,0.95,0.75,3.8,79.75,0.0,1836.45,1.0,
1.0,1823.0,2266.0,1.0,10000.0,4.0,2.0,110.25,0.75,213.5,0.0,2167.0,0.0,
1.0,166.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,38.0,78600.0,1.0,1700000.0,8.0,1.5,3980.0,9344.0,210867.38,0.25,1424462.5,0.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,83.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,30.0,1200000.0,1.0,19700000.0,20.0,6.6,385.4,366.5,35609.35,0.0,118169.95,0.0,
1.0,1264.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,593.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.43,1.0,
1.0,401.0,21700.0,1.0,606800.0,20.0,5.75,53.65,228.85,7123.25,0.2,26776.45,0.0,
1.0,3855.0,152.0,0.0,85.0,1.0,0.0,2.0,0.0,85.0,0.0,588.0,1.0,
1.0,404.0,590.0,1.0,1389.0,20.0,0.65,5.05,0.85,49.5,0.9,398.05,0.0,
1.0,226.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,802.0,268.0,0.0,2196.0,20.0,0.05,1.65,0.25,20.35,0.0,195.15,0.0,
1.0,560.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,
1.0,1.0,424100.0,1.0,5700000.0,20.0,1.5,306.85,245.95,11255.15,0.0,183569.7,0.0,
1.0,909.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,
1.0,158.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,337.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,321.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1466.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,588.0,25.0,0.0,7.0,17.0,0.0,0.0,0.0,0.41,0.0,0.71,1.0,
1.0,348.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,1007.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,13.0,488.0,1.0,14300.0,20.0,3.65,43.95,5.4,231.95,0.45,1919.55,0.0,
1.0,252.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,166.0,861.0,1.0,208.0,20.0,1.2,0.1,0.0,9.6,0.0,107.95,1.0,
1.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,106.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,22.0,12900.0,1.0,108000.0,20.0,7.15,4.85,2.55,744.2,0.0,12060.0,0.0,
1.0,26.0,689300.0,1.0,4400000.0,20.0,3.05,11.35,343.5,4830.7,0.0,115576.8,0.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,66.0,26500.0,1.0,315900.0,20.0,2.45,6.6,2.6,166.3,0.3,1470.85,0.0,
1.0,171.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,63.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,176.0,6800000.0,1.0,163500000.0,20.0,0.25,702.6,448.0,71525.0,0.7,682180.0,0.0,
1.0,5268.0,451.0,1.0,1011.0,20.0,3.1,0.35,0.05,6.85,0.1,31.25,0.0,
1.0,2526.0,99.0,1.0,53.0,3.0,0.0,0.0,0.0,1.0,0.0,1.33,1.0,
1.0,625.0,70700.0,1.0,1300000.0,20.0,8.35,12.1,0.4,146.9,0.75,2242.45,0.0,
1.0,94.0,4335.0,1.0,333300.0,9.0,6.67,18.78,4.11,445.0,0.11,2188.56,0.0,
1.0,2214.0,35.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.67,1.0,
1.0,3300.0,4230.0,1.0,16600.0,20.0,3.7,0.55,1.0,35.1,0.0,140.65,1.0,
1.0,1.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,486.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,22.0,3504.0,1.0,40200.0,20.0,0.05,218.3,6.5,1097.35,0.05,4824.75,0.0,
1.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1357.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1.0,6804.0,1.0,301700.0,20.0,5.1,47.25,86.9,2685.2,0.0,39264.95,0.0,
1.0,239.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,141.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,9161.0,264.0,0.0,36.0,2.0,1.0,0.5,0.0,18.0,0.0,107.0,0.0,
1.0,327.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,3838.0,122.0,0.0,51.0,9.0,0.0,0.22,0.0,5.67,0.0,42.89,1.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,155.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,3515.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,659.0,503.0,1.0,9070.0,11.0,4.09,4.27,2.18,83.27,0.45,468.91,0.0,
1.0,1267.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,20.0,21900.0,0.0,321900.0,20.0,1.35,246.0,811.1,13980.0,0.45,297218.25,0.0,
1.0,1.0,249200.0,1.0,12700000.0,20.0,9.4,492.05,244.1,27507.95,0.15,137165.5,0.0,
1.0,146.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,829.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,840.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,121.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1623.0,18.0,1.0,19.0,8.0,0.12,0.0,0.0,2.38,0.0,115.88,1.0,
1.0,116.0,192100.0,1.0,1500000.0,20.0,0.1,40.05,45.85,5060.05,0.1,59069.95,0.0,
1.0,2899.0,171.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,
1.0,44.0,420.0,0.0,3952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,609.0,836.0,1.0,2995.0,20.0,9.6,4.5,0.6,139.5,0.1,928.7,0.0,
1.0,36.0,19700.0,1.0,31200.0,12.0,5.33,35.5,62.33,2597.17,0.08,45042.5,0.0,
1.0,415.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,112.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,75.0,177.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,15.0,32.0,1.0,266.0,3.0,1.67,0.0,0.0,1.0,0.0,19.33,0.0,
1.0,466.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1812.0,468.0,1.0,8556.0,20.0,1.9,0.3,0.0,22.35,0.0,83.4,1.0,
1.0,125.0,2500000.0,1.0,97600000.0,20.0,6.6,894.9,817.25,78580.0,0.35,477265.0,0.0,
1.0,60.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,2445.0,91.0,0.0,4.0,1.0,1.0,0.0,1.0,4.0,0.0,19.0,1.0,
1.0,720.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,343.0,532.0,1.0,2130.0,8.0,0.75,5.5,4.38,155.75,0.12,1869.38,0.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,574.0,29.0,1.0,3.0,4.0,0.0,0.0,0.0,0.75,0.0,74.5,1.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,5.0,10.0,0.0,29.0,3.0,0.0,4.0,0.33,9.67,0.0,127.0,0.0,
1.0,926.0,2857.0,1.0,10600.0,20.0,6.05,91.5,14.05,415.7,0.15,2121.15,0.0,
1.0,213.0,28.0,0.0,80.0,17.0,0.18,0.71,0.0,4.71,0.18,37.65,1.0,
1.0,334.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1396.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,166.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,273.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,2206.0,760.0,1.0,10200.0,20.0,4.1,7.3,8.35,163.3,0.25,972.15,0.0,
1.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,727.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1887.0,334.0,1.0,569.0,6.0,3.67,23.17,1.33,94.83,0.17,1235.33,0.0,
1.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,106.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1914.0,286.0,1.0,343.0,7.0,1.14,2.0,0.14,49.0,0.0,96.71,1.0,
1.0,232.0,57.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,86.0,211.0,1.0,5321.0,20.0,3.1,0.5,0.0,9.05,0.25,134.85,0.0,
1.0,12.0,113.0,1.0,787.0,4.0,7.25,8.0,2.25,196.75,0.0,4965.25,0.0,
1.0,108.0,208800.0,1.0,5100000.0,20.0,2.55,192.75,167.25,10201.65,0.25,102725.0,0.0,
1.0,1748.0,889.0,1.0,870.0,20.0,0.0,1.85,0.0,19.45,0.3,131.35,0.0,
1.0,108.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,72.0,42.0,1.0,84.0,6.0,0.0,1.0,0.17,14.0,0.0,70.0,0.0,
1.0,103.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1641.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,2337.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,373.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,
1.0,45.0,2706.0,1.0,16800.0,20.0,5.6,2.5,0.25,103.15,0.1,589.25,0.0,
1.0,116.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,60.0,541.0,1.0,15100.0,20.0,5.9,8.65,0.6,36.35,0.4,438.9,0.0,
1.0,124.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,174.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1978.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,84.0,8.0,0.0,8.0,1.0,5.0,5.0,0.0,8.0,0.0,58.0,0.0,
1.0,519.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,221.0,46900.0,1.0,266400.0,20.0,4.8,22.65,2.05,630.8,0.1,5022.1,0.0,
1.0,23.0,549900.0,0.0,3900000.0,20.0,7.1,236.2,867.55,47267.1,0.0,522495.0,0.0,
1.0,6148.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,106.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,275.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,85.0,1054.0,1.0,13500.0,20.0,2.9,1.35,0.15,8.5,0.05,513.45,0.0,
1.0,1294.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,2.0,6.0,0.0,83.0,20.0,1.0,0.1,0.0,1.4,0.6,22.7,0.0,
1.0,317.0,21.0,1.0,6.0,1.0,2.0,5.0,0.0,6.0,0.0,30.0,0.0,
1.0,32.0,1200000.0,1.0,21800000.0,20.0,3.55,185.9,385.5,36043.15,0.0,620245.0,0.0,
1.0,3490.0,687.0,0.0,5324.0,20.0,3.25,0.85,0.45,124.25,0.0,1381.75,1.0,
1.0,422.0,334.0,1.0,860.0,20.0,0.25,0.95,0.0,10.85,0.45,72.0,1.0,
1.0,64.0,52.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,128.0,80000.0,1.0,1900000.0,20.0,3.05,23.25,8.8,1489.2,0.3,14569.8,0.0,
1.0,276.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,111.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,35.0,26900.0,1.0,2800000.0,20.0,5.5,57.35,60.0,6839.5,0.0,59087.4,0.0,
1.0,357.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,658.0,40.0,0.0,120.0,10.0,1.7,0.6,0.7,12.0,0.1,357.5,0.0,
1.0,1318.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,84.0,2003.0,1.0,127400.0,20.0,9.6,6.4,1.15,171.65,0.0,983.15,0.0,
1.0,198.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,22.0,1400000.0,1.0,14200000.0,20.0,5.2,28.55,75.85,5439.75,0.0,90102.2,0.0,
1.0,41.0,110.0,0.0,808.0,20.0,1.35,0.15,0.0,7.4,0.55,222.3,0.0,
1.0,383.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,122.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,412.0,21.0,0.0,4.0,1.0,8.0,0.0,1.0,4.0,1.0,11.0,1.0,
1.0,41.0,1400000.0,1.0,24200000.0,12.0,0.42,543.75,299.92,56316.67,0.33,326016.67,0.0,
1.0,172.0,3452.0,1.0,130600.0,12.0,1.75,53.17,49.25,10871.75,0.08,81262.25,0.0,
1.0,552.0,12.0,1.0,78.0,2.0,0.0,1.0,0.0,39.0,0.0,483.5,1.0,
1.0,30.0,22500.0,1.0,729300.0,9.0,5.0,18.44,13.11,934.22,0.0,3749.44,0.0,
1.0,174.0,3749.0,1.0,231100.0,20.0,7.35,56.6,48.7,3876.3,0.05,15012.65,0.0,
1.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,290.0,116000.0,0.0,2400000.0,20.0,6.6,57.9,296.45,1350.15,0.05,25882.85,0.0,
1.0,3074.0,1999.0,1.0,68.0,5.0,0.0,0.6,1.0,13.6,0.0,72.4,1.0,
1.0,428.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1281.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,124.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,422.0,473.0,1.0,90.0,20.0,0.4,0.4,0.0,3.45,0.25,20.25,0.0,
1.0,555.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,115.0,4310.0,0.0,68800.0,12.0,4.33,25.5,741.67,5700.58,0.17,69492.67,0.0,
1.0,100.0,33.0,1.0,20.0,2.0,2.5,4.5,0.0,10.0,0.0,41.5,0.0,
1.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
