Id	IsAccountPrivate	IsVerified	HasProfilePicture	AnzahlFolgeIch	AnzahlFollower	AnzahlLikes	HasInstagramLink	HasYoutubeLink	HasAccountDescription	HasLinkInDescription	LinkInDescription	PostsExist	AnzahlPosts	AreLikedVideosPrivate	NumberOfLikedVideos	VerhaeltnisFolgeIchProFollower	VerhaeltnisLikesProFollower	AverageNumberOfHashtags	AverageNumberOfComments	AverageNumberOfCharacters	AverageNumberOfForwardings	AverageNumberOfLikes	AverageNumberOfLinkedProfiles	AverageNumberOfUsedFilters	LikedAverageNumberOfHashtags	LikedAverageNumberOfComments	LikedAverageNumberOfCharacters	LikedAverageNumberOfForwardings	LikedAverageNumberOfLikes	LikedAverageNumberOfLinkedProfiles	LikedAverageNumberOfUsedFilters	AverageNumberOfViews	LikedAverageNumberOfViews	VerhaeltnisLikesProAufruf	VerhaeltnisCommentsProAufruf	IsABot
659E935D-DA59-43DD-BC78-020D18EBF5B5	False	False	True	2408	151	464	False	False	False	False		True	20	True	0	15.947019867549669	3.0728476821192054	0.4	0.1	12.3	0.0	3.15	0.15	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.95	0.0	0.24324324324324326	0.007722007722007723	
26C5DD50-64B7-4971-9277-020FA4A49BEF	False	False	True	5471	103	0	False	False	False	False		False	0	False	20	53.116504854368934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	20.2	58.65	17.85	1228.65	0.1	0.2	0.0	8369.75	0.0	0.0	True
21C486D6-0E0F-4DA0-8ACC-02187D111D35	False	False	True	30	2	1	False	False	False	False		True	2	True	0	15.0	0.5	0.5	0.0	5.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1.0	0.0	
28FC8457-3C85-4EC9-B040-0223B9E17CD5	False	False	True	206	9	10	False	False	False	False		True	7	True	0	22.88888888888889	1.1111111111111112	1.7142857142857142	0.2857142857142857	23.857142857142858	0.0	1.4285714285714286	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.11904761904761905	0.023809523809523808	
E1376F1B-53E1-4814-BB68-02246A9148FD	False	False	True	486	46	72	False	False	False	False		True	13	True	0	10.565217391304348	1.565217391304348	0.38461538461538464	0.0	14.0	0.3076923076923077	5.538461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.92307692307692	0.0	0.15417558886509636	0.0	
BE76BD50-F071-4E0F-87F9-0244E844741D	False	False	False	0	4	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
C2C654D8-D1A7-44EB-9BB8-0244F995D40D	False	False	True	205	22	0	False	False	True	False		False	0	True	0	9.318181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
CBF28C59-0011-4F1C-876B-0253C6CE31E3	True	False	True	8	27	174	False	False	False	False		False	0	True	0	0.2962962962962963	6.444444444444445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
F06B6E20-5401-4167-8C3B-0263274BAA97	False	False	True	315	15	0	False	False	False	False		False	0	True	0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
B44FDCD0-2020-48AC-AE84-0264386BFEEE	False	False	True	463	15	6	False	False	False	False		True	2	False	20	30.866666666666667	0.4	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.1	2.15	42.4	2.6	248.95	0.1	0.15	6.5	3731.8	0.46153846153846156	0.0	True
0D15C027-25F8-4641-9BA0-02654D0071FE	False	False	True	622	32	13	True	False	True	False		True	15	True	0	19.4375	0.40625	2.7333333333333334	0.0	59.6	0.0	0.8666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.4	0.0	0.023172905525846704	0.0	
755C3456-41DC-430D-BBE1-02667F30613D	True	False	True	539	11	76	False	False	False	False		False	0	True	0	49.0	6.909090909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
19ED00FD-FB9B-4A12-B1B4-026B7C0DD5A4	False	False	True	1409	323	1497	False	False	True	False		True	20	True	0	4.362229102167182	4.634674922600619	0.85	1.95	26.55	0.15	42.6	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	538.7	0.0	0.0790792648969742	0.00361982550584741	
25989868-5463-4BD0-B029-026CDECA7F0C	False	False	True	107	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
BF855822-05B2-4FA2-BD80-026CE10618BA	False	False	True	8734	175	197	False	False	True	False		True	9	True	0	49.90857142857143	1.1257142857142857	3.2222222222222223	2.4444444444444446	49.111111111111114	0.8888888888888888	18.77777777777778	0.1111111111111111	0.4444444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.22222222222222	0.0	0.3017857142857143	0.03928571428571429	
1914D399-7C64-4B6D-A998-0272F9C011F1	False	False	True	38	2	33	False	False	False	False		True	17	True	0	19.0	16.5	0.5294117647058824	0.11764705882352941	11.294117647058824	0.0	1.9411764705882353	0.058823529411764705	0.17647058823529413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.8235294117647	0.0	0.033	0.002	
01203FF4-F7F4-4330-932E-027C40DAAEBA	True	False	True	149	0	0	False	False	False	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
42602C5E-6233-4862-9283-0284A88BA1EE	False	False	True	2996	133	0	False	False	True	False		False	0	False	20	22.526315789473685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85	4.0	48.7	6.05	820.55	0.05	0.1	0.0	32645.45	0.0	0.0	True
56056186-0FB8-4BF3-9813-028A471B1830	True	False	True	3038	17	0	False	False	False	False		False	0	True	0	178.7058823529412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
D0AE1F6E-6A60-47D8-A60C-028D796CC4CC	False	False	True	260	28	235	False	False	False	False		True	20	True	0	9.285714285714286	8.392857142857142	0.2	0.0	21.65	0.0	4.85	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.6	0.0	0.030970625798212005	0.0	
9AADCD65-9D5F-4E60-80AB-028F63D83736	False	False	True	1046	27	0	False	False	False	False		False	0	True	0	38.74074074074074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
26151D5E-9FD8-4B4C-9448-0295BC93D36C	False	False	True	5280	232	0	False	False	False	False		False	0	False	20	22.75862068965517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.45	51.65	60.1	-1.0	23040.7	0.05	0.0	0.0	382917.3	0.0	0.0	True
9B4B1C91-6325-496E-A618-0295F6657C1E	False	False	True	774	36	18	False	False	False	False		True	16	True	0	21.5	0.5	0.0	0.0	0.875	0.0	1.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.5	0.0	0.02102803738317757	0.0	
271089A1-AE39-45D4-AD01-0297B0EE6ADF	False	False	True	113	1	0	False	False	True	False		False	0	True	0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
EED75ECD-A67C-41A6-8730-029BE1C04CDC	False	False	True	492	45	85	False	False	False	False		True	20	True	0	10.933333333333334	1.8888888888888888	0.4	0.0	17.4	0.0	3.45	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.6	0.0	0.1760204081632653	0.0	
6C95C94A-77A4-4BE0-86CB-02AA452EFC57	False	False	True	16	0	0	False	False	False	False		True	5	True	0	0.0	0.0	0.2	0.0	2.2	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
E602C5B6-A09E-45A0-8830-02B09853D8CC	False	False	True	2563	81	167	False	False	False	False		True	20	True	0	31.641975308641975	2.0617283950617282	0.15	0.25	5.3	0.0	3.2	0.05	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.25	0.0	0.09922480620155039	0.007751937984496124	
38C359F1-7CE5-498D-8BB9-02B09B587A2D	False	False	True	13	2	3	False	False	True	False		True	3	True	0	6.5	1.5	2.6666666666666665	1.3333333333333333	65.66666666666667	0.0	1.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.333333333333334	0.0	0.08823529411764705	0.1176470588235294	False
ACA4E233-2C90-4881-A86D-02B0D2F61DCD	False	False	True	3297	163	111	False	False	False	False		True	20	True	0	20.226993865030675	0.6809815950920245	0.2	0.0	5.2	0.0	3.8	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.35	0.0	0.06625980819529206	0.0	
FA3B45AA-057A-49B3-831F-02B9D6B0AD19	False	False	True	22	0	0	False	False	False	False		False	0	False	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6	259.6	67.1	574.5	33135.9	0.1	0.4	0.0	786585.0	0.0	0.0	True
FEB0D126-980E-4ADD-B662-02C0A2194F05	True	False	True	380	33	0	False	False	False	False		False	0	True	0	11.515151515151516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
9DEB99C6-CB93-4BB2-9363-02C15C3415E9	True	False	True	263	0	0	False	False	False	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2ED70FFF-F7FA-4ED6-9095-02C43FC78110	False	False	True	6137	357	1587	False	False	True	False		True	20	True	0	17.19047619047619	4.445378151260504	0.7	0.6	26.9	0.0	5.05	0.5	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5	0.0	0.3482758620689655	0.041379310344827586	
DEE4B4D4-6D00-4DBC-A2C2-02C49887D2CD	False	False	True	339	12	0	False	False	False	False		False	0	True	0	28.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
711C8CB8-2324-41F4-9120-02C741C58583	False	False	True	107	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
5E5E6563-BCED-4B4A-A3BE-02D0486D6115	False	False	True	6	1	0	False	False	False	False		False	0	True	0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
6131CBBE-481B-4D27-AA20-02D64B8BEEE2	False	False	True	208	30	166	False	False	True	False		True	20	True	0	6.933333333333334	5.533333333333333	0.2	0.2	11.0	0.0	3.4	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.9	0.0	0.15525114155251143	0.009132420091324202	
375F54BB-9E56-4A69-8E44-02E081F65AC1	False	False	True	107	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
1C8BC4FD-F32D-4297-8F6D-02E0DE19CED6	False	False	True	3080	362	2215	False	False	False	False		True	20	True	0	8.508287292817679	6.1187845303867405	1.6	0.0	54.15	0.0	1.65	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9	0.0	0.18539325842696627	0.0	
5FF7B33A-892F-4F19-AA75-02F4D051D354	False	False	True	161	10	0	False	False	False	False		False	0	True	0	16.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
E15BDC0E-E0FE-4AA1-8F23-02F8BCA158AE	False	False	True	675	20	0	False	False	False	False		False	0	False	20	33.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8	3.6	69.25	3.55	239.55	0.15	0.25	0.0	3060.75	0.0	0.0	True
C0B5A27C-6904-4F9D-9E31-0301409FECEF	False	False	True	152	1	0	False	False	True	False		False	0	True	0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
4AB4C9A5-94CC-4B19-9673-03095D6E5B36	False	False	True	714	38	3	False	False	False	False		True	10	True	0	18.789473684210527	0.07894736842105263	0.0	0.0	0.8	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.12	0.0	
5F47E8AA-45A3-4AAF-9BEC-03142124B90B	False	False	True	330	3	0	False	False	False	False		False	0	False	20	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	4.7	61.1	18.25	1306.05	0.05	0.05	0.0	13143.85	0.0	0.0	True
A572BD60-374C-4BA3-B975-03146751E965	False	False	True	80	6	62	False	False	False	False		True	20	True	0	13.333333333333334	10.333333333333334	0.0	0.0	1.3	0.2	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.95	0.0	0.007168458781362008	0.0	
D847DC78-2342-4996-B098-0317F7F969D6	False	False	True	48	102900	844600	True	False	True	False		True	20	True	0	0.0004664723032069971	8.207968901846453	2.3	146.75	44.7	27.75	10788.25	0.45	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78850.0	0.0	0.13681991122384274	0.0018611287254280278	False
BFE77ED1-74C5-4872-B337-031B5470F882	False	True	True	969	1300000	25500000	True	True	True	False		True	20	True	0	0.0007453846153846154	19.615384615384617	0.15	955.45	27.5	413.9	56605.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	472685.0	0.0	0.11975205475104986	0.00202132498386875	False
36E76449-AAF5-4EC6-BBFB-03248534FD47	False	False	True	599	21	3	False	False	False	False		True	7	True	0	28.523809523809526	0.14285714285714285	0.5714285714285714	0.0	6.571428571428571	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5714285714285716	0.0	0.16666666666666666	0.0	
F649FD40-629E-4428-9A78-03280B6C107E	False	False	True	70	1	0	False	False	False	False		False	0	True	0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5DB38BB8-49CF-41E9-ABA3-032C6E00629A	False	False	True	40	2	0	False	False	False	False		False	0	True	0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8A27E88C-D56F-45DF-A134-032E8CB55E9B	True	False	True	28	4	1	False	False	False	False		False	0	True	0	7.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
174B018D-62DE-4ACB-9C53-0336100F5634	False	False	True	110	6	1	False	False	False	False		True	1	True	0	18.333333333333332	0.16666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.3333333333333333	0.0	
783BE76C-4B8C-4A31-8C25-033ADB92E5A2	False	False	True	35	38	319	False	False	False	False		True	20	True	0	0.9210526315789473	8.394736842105264	0.1	0.15	17.3	0.1	3.8	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.4	0.0	0.03442028985507246	0.001358695652173913	
7A0AD8BA-A23D-4C8E-9EF3-033F00B87BD1	False	False	True	452	19	1	False	False	True	False		False	0	True	0	23.789473684210527	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
9A60C78B-C093-4D99-9B42-034221279CDF	False	False	True	159	15	447	False	False	True	False		True	8	True	0	10.6	29.8	7.5	0.25	89.75	0.0	55.875	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	365.75	0.0	0.15276828434723172	0.000683526999316473	
1CCEEA16-07B9-48C3-BE39-034C89446D06	False	False	True	674	25	0	False	False	False	False		False	0	False	20	26.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.15	5.25	64.55	3.7	334.85	0.2	0.2	0.0	4870.45	0.0	0.0	True
8F298C1B-08B6-491F-A28D-0363F7301150	False	False	True	81	105	662	True	False	True	False		True	20	True	0	0.7714285714285715	6.304761904761905	1.55	4.05	21.45	0.05	11.4	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	602.1	0.0	0.018933731938216243	0.0067264573991031385	
DAEC3694-03DC-4BEE-954D-03657B50E029	False	False	True	242	4	0	False	False	False	False		False	0	True	0	60.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
DF65D021-144C-4771-B841-03677B688BD8	False	False	True	4	5759	9379	True	False	True	False		True	20	True	0	0.0006945650286508074	1.6285813509289808	4.6	4.6	66.25	15.6	164.0	0.2	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3581.2	0.0	0.04579470568524517	0.0012844856472690718	False
2F8342CA-1A35-4357-8969-03801079712F	False	False	True	92	8	0	False	False	False	False		True	3	True	0	11.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2CA875CB-682F-4EFE-80F5-038273D2E7C7	False	False	True	16	2	4	False	False	False	False		True	3	True	0	8.0	2.0	0.0	0.6666666666666666	15.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.19047619047619047	0.09523809523809523	
7374F48D-2813-4F37-9A0A-039256788B96	True	False	True	88	13	5	False	False	False	False		False	0	True	0	6.769230769230769	0.38461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2DAE5975-47CC-4017-9DEC-039AD35F8A63	False	False	True	7054	444	621	False	False	False	False		True	20	True	0	15.887387387387387	1.3986486486486487	0.0	0.05	4.2	0.05	5.7	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.95	0.0	0.23799582463465555	0.0020876826722338207	
515FBD42-84B8-4050-9961-039C271CEE84	False	False	True	56	0	0	False	False	False	False		False	0	False	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	147.5	38.1	191.3	20501.7	0.1	0.2	0.0	204177.7	0.0	0.0	True
A427317D-9EE3-48BE-8825-03A5978C65CE	True	False	True	192	1	0	False	False	False	False		False	0	True	0	192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
01D7F6B6-AC31-4DD5-8632-03A6B7616240	False	False	True	25	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
69128A75-9A80-4E6E-ACB0-03A800B89648	False	False	True	3	0	0	False	False	False	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
C318D192-34AE-4535-B0EA-03ADDD373748	False	False	True	22	15	106	False	False	False	False		True	20	True	0	1.4666666666666666	7.066666666666666	0.0	0.1	4.95	0.05	2.95	0.05	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.55	0.0	0.09350237717908083	0.003169572107765452	
C5D8667B-979A-4077-A35A-03AF5BC5B889	False	False	True	264	10	6	False	False	False	False		True	4	True	0	26.4	0.6	0.25	0.5	14.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.045454545454545456	0.015151515151515152	
59D76919-EDE1-4FBC-A6AB-03BD4C94AA7A	False	False	False	77	1	0	False	False	False	False		False	0	True	0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
98AAB650-EBB8-4FF8-9FE5-03C3AE824663	True	False	True	87	82	0	False	False	False	False		False	0	True	0	1.0609756097560976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
B10A02D6-746A-4C45-94E8-03CAD2964C19	False	False	True	402	12	0	False	False	False	False		False	0	False	20	33.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	31.85	60.65	122.0	3390.0	0.1	0.3	0.0	46615.3	0.0	0.0	True
1E2FC90F-16A4-40A7-AEEA-03CB194D875C	True	False	True	79	18	0	False	False	False	False		False	0	True	0	4.388888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
CECBF69F-2252-4E57-91AB-03E1C19EEAB4	False	False	True	643	13	0	False	False	False	False		False	0	True	0	49.46153846153846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
EF758157-D80E-4F6F-96E6-03F31FC2A949	False	False	True	210	3	0	False	False	False	False		False	0	True	0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
93CF809A-2CC6-4DB1-9B94-03F6BB8F5FC3	False	False	True	270	29	15	False	False	True	False		True	5	True	0	9.310344827586206	0.5172413793103449	0.0	0.0	2.6	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.6	0.0	0.08928571428571429	0.0	
A0AAD410-8B10-4DC2-ADC1-03FA4E7F3AED	True	False	False	319	0	0	False	False	False	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
89D6BF81-F0B8-4E4E-99FE-04060BB50691	False	False	True	560	70	489	False	False	True	False		True	20	True	0	8.0	6.985714285714286	2.7	0.0	69.75	0.0	1.95	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.3	0.0	0.10655737704918032	0.0	
18D6A851-B32D-4D1D-A97D-0409700EF87E	False	False	True	31	7	0	False	False	False	False		False	0	True	0	4.428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
EDEC117A-57CB-420E-89EA-0409FDE514F4	False	False	True	186	7	0	False	False	False	False		True	1	True	0	26.571428571428573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
0A30B710-3BE4-45F1-9A94-0410059D1D62	False	False	True	2504	473	12600	True	False	True	False		True	20	True	0	5.293868921775899	26.6384778012685	0.35	1.05	25.15	0.3	22.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.9	0.0	0.16308376575240918	0.007783543365455893	
7B150DDA-58B6-42F3-9715-0426A6B09CBF	True	False	False	174	8	0	False	False	False	False		False	0	True	0	21.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
59174703-DACB-4581-ACE8-042B56B1F4B1	False	False	True	1258	47	0	False	False	False	False		False	0	False	20	26.76595744680851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2	7.85	55.4	4.6	796.05	0.2	0.0	0.0	5020.5	0.0	0.0	True
BDFAC801-028E-40AD-9AA2-0436D34675A4	False	False	True	3	14	77	False	False	False	False		True	6	True	0	0.21428571428571427	5.5	0.0	0.5	0.6666666666666666	0.0	12.833333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.5	0.0	0.06632213608957796	0.002583979328165375	
C66AC1E3-5872-4990-B7A2-0441F5ED1DA4	False	False	True	78	0	0	False	False	False	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
BE69B81E-B9DC-4739-8493-044328216C0E	False	False	True	5132	2738	17200	False	False	True	False		True	20	True	0	1.8743608473338202	6.281957633308985	0.35	1.25	6.5	0.05	42.4	0.15	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.55	0.0	0.18551739225552394	0.005469262743382192	
BECDB9FA-A65E-441C-8C9A-044415407C58	False	False	True	7110	156	395	False	False	True	False		True	20	True	0	45.57692307692308	2.532051282051282	1.2	0.3	23.65	0.0	2.0	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.55	0.0	0.20942408376963348	0.031413612565445025	
57A85445-3586-4D59-ABCA-04612A0FAF28	False	False	True	4791	136	1324	False	False	True	False		True	20	True	0	35.22794117647059	9.735294117647058	0.4	0.5	15.65	0.0	8.35	0.15	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.05	0.0	0.15739868049010367	0.009425070688030161	
DBD58EFC-7A4E-4555-968A-0461CD5D9A83	False	False	True	137	28	106	False	False	False	False		True	20	True	0	4.892857142857143	3.7857142857142856	0.45	0.65	8.4	0.2	5.0	0.25	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.9	0.0	0.032701111837802485	0.004251144538914323	
8BB37E82-A205-4183-A60D-046BB42020FD	False	False	True	342	58	703	False	False	False	False		True	12	True	0	5.896551724137931	12.120689655172415	2.25	1.1666666666666667	58.0	0.08333333333333333	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.58333333333333	0.0	0.052173913043478265	0.009364548494983279	False
D689C854-A582-42D2-AEB4-0478AA9386D8	False	False	True	123	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
C7FC6442-C831-4FC5-B533-0488AFFDDA5B	False	False	True	237	4	5	False	False	True	False		True	3	True	0	59.25	1.25	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	1.5	0.0	
