IsVerified,HasProfilePicture,following,follower,HasAccountDescription,likes,posts,AverageNumberOfHashtags,AverageNumberOfComments,AverageNumberOfShare,AverageNumberOfLikes,AverageNumberOfLinkedProfiles,AverageNumberOfViews,avg_videos_by_day_of_week,IsABot
0.0,1.0,145.0,27.0,0.0,2.0,3.0,0.0,0.0,0.0,0.67,0.0,3.33,0.43,-1.0
0.0,1.0,445.0,20.0,0.0,11.0,3.0,6.0,0.0,0.0,3.67,0.67,12.67,0.43,1.0
0.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,64.0,14.0,1.0,315.0,20.0,0.1,0.8,0.0,2.4,2.5,4.7,2.86,-1.0
0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,3026.0,139.0,0.0,47.0,5.0,0.0,1.6,0.0,9.4,0.0,25.0,0.71,-1.0
0.0,1.0,441.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,175.0,78.0,1.0,562.0,20.0,0.15,2.5,0.25,24.7,0.05,194.8,2.86,0.0
0.0,1.0,3735.0,81.0,0.0,208.0,20.0,3.6,0.25,0.05,5.25,0.2,66.85,2.86,-1.0
0.0,1.0,424.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,8642.0,147.0,0.0,134.0,20.0,1.9,0.35,0.0,5.6,0.0,136.3,2.86,-1.0
0.0,1.0,663.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,931.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,701.0,48.0,0.0,12.0,6.0,0.0,0.0,0.0,2.0,0.0,19.0,0.86,-1.0
0.0,1.0,3369.0,443.0,1.0,3139.0,1.0,5.0,23.0,7.0,412.0,2.0,16800.0,0.14,-1.0
0.0,1.0,568.0,28.0,0.0,56.0,20.0,0.4,0.0,0.0,2.2,0.3,8.1,2.86,-1.0
0.0,1.0,1067.0,11.0,0.0,3.0,8.0,0.25,0.0,0.0,0.38,0.0,1.25,1.14,-1.0
0.0,1.0,2306.0,83.0,1.0,84.0,18.0,1.17,0.33,0.0,4.67,0.22,43.33,2.57,-1.0
0.0,1.0,2730.0,71.0,1.0,43.0,20.0,5.05,0.2,0.0,1.4,0.0,14.8,2.86,-1.0
0.0,1.0,280.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,139.0,23.0,1.0,112.0,20.0,0.2,0.0,0.0,2.2,0.0,65.1,2.86,-1.0
0.0,1.0,231.0,102.0,0.0,410.0,20.0,0.0,0.2,0.0,6.45,0.05,39.75,2.86,-1.0
0.0,1.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,395.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,105.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1916.0,128.0,0.0,275.0,20.0,0.05,0.1,0.0,4.75,0.0,119.15,2.86,-1.0
0.0,1.0,108.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,310.0,9980.0,1.0,12000.0,20.0,5.65,15.9,0.1,284.95,0.25,774.85,2.86,0.0
0.0,0.0,2804.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,147.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,282.0,380.0,1.0,2081.0,6.0,0.0,0.0,3.67,23.33,0.5,246.5,0.86,0.0
0.0,0.0,115.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,3702.0,670.0,1.0,681.0,20.0,4.2,0.1,0.0,4.55,0.05,21.2,2.86,-1.0
0.0,1.0,114.0,13.0,1.0,103.0,20.0,0.3,0.85,0.0,1.5,0.95,11.3,2.86,-1.0
0.0,1.0,805.0,40.0,1.0,1.0,3.0,0.0,0.0,0.0,0.33,0.0,356.33,0.43,1.0
0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,32.0,32.0,0.0,101.0,5.0,0.0,0.0,1.4,12.6,0.0,1263.6,0.71,-1.0
0.0,1.0,592.0,22.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,11.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.14,-1.0
0.0,1.0,1307.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,520.0,39.0,0.0,205.0,20.0,0.1,0.05,0.0,1.65,0.0,11.35,2.86,-1.0
0.0,1.0,1273.0,217.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,49.0,85400.0,1.0,327200.0,20.0,7.25,19.35,137.9,795.65,0.1,11023.1,2.86,0.0
0.0,1.0,480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,397.0,18.0,1.0,41.0,9.0,0.33,0.22,0.0,4.56,0.0,142.33,1.29,-1.0
0.0,1.0,997.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,114.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,568.0,49.0,1.0,395.0,20.0,5.45,0.05,0.0,1.65,0.25,11.35,2.86,-1.0
0.0,1.0,687.0,58.0,0.0,9.0,20.0,0.0,0.0,0.0,0.2,0.0,2.4,2.86,-1.0
0.0,1.0,106.0,38.0,0.0,651.0,20.0,0.5,0.0,0.0,3.8,0.1,16.1,2.86,-1.0
0.0,1.0,2291.0,200.0,1.0,595.0,20.0,1.25,0.45,0.0,3.9,0.05,20.0,2.86,-1.0
0.0,1.0,1017.0,33.0,0.0,24.0,5.0,0.0,5.4,0.0,4.8,0.0,16.6,0.71,-1.0
0.0,1.0,81.0,41.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1162.0,119.0,1.0,2045.0,20.0,1.4,1.3,0.3,8.75,0.25,50.55,2.86,-1.0
0.0,1.0,448.0,6.0,0.0,13.0,16.0,0.62,0.0,0.0,0.81,0.25,6.62,2.29,-1.0
0.0,1.0,27.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,0.33,0.0,2.67,0.43,0.0
0.0,1.0,511.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,144.0,623000.0,1.0,7800000.0,20.0,4.45,923.7,3309.45,94970.8,0.35,528385.0,2.86,0.0
0.0,1.0,21.0,3.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,788.0,114.0,0.0,392.0,18.0,4.17,0.44,0.39,21.5,0.17,237.78,2.57,-1.0
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,278.0,30.0,0.0,289.0,20.0,0.1,0.05,0.0,5.1,0.0,97.35,2.86,-1.0
0.0,1.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,23.0,37.0,1.0,192.0,20.0,0.45,0.0,0.0,3.25,0.0,54.65,2.86,-1.0
0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,72.0,16.0,0.0,152.0,20.0,0.5,0.0,0.0,1.45,0.0,7.15,2.86,-1.0
0.0,1.0,479.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,335.0,25.0,1.0,71.0,20.0,0.55,0.2,0.15,2.0,0.0,31.3,2.86,-1.0
0.0,1.0,1070.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,156.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.33,0.0,4.33,0.86,-1.0
0.0,1.0,41.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,-1.0
0.0,1.0,461.0,33.0,1.0,67.0,20.0,0.1,0.0,0.0,1.85,0.0,8.05,2.86,-1.0
0.0,1.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,733.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,109.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,8823.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,96.0,6.0,0.0,16.0,20.0,0.1,0.05,0.0,0.6,0.0,24.5,2.86,-1.0
0.0,1.0,2834.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,203.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,94.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,2127.0,46.0,1.0,615.0,20.0,3.1,0.0,0.0,2.6,0.0,4.95,2.86,-1.0
0.0,1.0,469.0,16.0,0.0,158.0,20.0,0.0,0.0,0.0,2.2,0.0,13.45,2.86,-1.0
0.0,1.0,25.0,8.0,0.0,59.0,19.0,0.63,0.16,0.0,3.11,0.37,7.58,2.71,-1.0
0.0,1.0,257.0,18.0,1.0,23.0,13.0,0.31,0.38,0.0,1.77,0.08,6.15,1.86,-1.0
0.0,0.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,2263.0,64.0,1.0,27.0,11.0,0.09,0.09,0.0,2.45,0.0,20.91,1.57,-1.0
0.0,1.0,552.0,475.0,1.0,4706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,279.0,9.0,1.0,8.0,3.0,0.67,0.0,3.33,2.67,0.0,16.67,0.43,-1.0
0.0,1.0,852.0,15.0,0.0,34.0,15.0,0.07,0.2,0.07,2.2,0.07,33.07,2.14,0.0
0.0,1.0,500.0,86.0,1.0,498.0,20.0,0.15,0.0,0.0,1.2,0.0,9.45,2.86,-1.0
0.0,1.0,484.0,57.0,1.0,227.0,20.0,0.3,0.25,0.0,2.8,0.1,57.6,2.86,-1.0
0.0,1.0,139.0,22.0,1.0,114.0,20.0,0.1,0.05,0.0,4.1,0.5,32.65,2.86,-1.0
0.0,1.0,1477.0,82.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,678.0,107.0,0.0,480.0,20.0,0.9,0.05,0.0,4.25,0.2,37.55,2.86,-1.0
0.0,1.0,1130.0,80.0,1.0,951.0,20.0,0.35,0.35,0.1,3.4,0.4,18.6,2.86,-1.0
0.0,1.0,427.0,30.0,1.0,403.0,20.0,0.7,0.1,0.0,3.35,0.25,15.85,2.86,-1.0
0.0,1.0,10000.0,179.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,74.0,5.0,0.0,3.0,12.0,0.08,0.0,0.0,0.25,0.0,1.92,1.71,-1.0
0.0,1.0,1646.0,3418.0,1.0,463.0,1.0,0.0,13.0,4.0,463.0,0.0,1760.0,0.14,1.0
0.0,0.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,3137.0,2101.0,1.0,8523.0,20.0,0.0,0.05,0.0,6.55,0.0,202.45,2.86,-1.0
0.0,1.0,256.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,3558.0,46.0,1.0,77.0,3.0,0.67,0.33,0.0,25.67,0.33,1264.0,0.43,-1.0
0.0,1.0,1791.0,106.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,111.0,0.14,1.0
0.0,1.0,6215.0,425.0,0.0,1474.0,20.0,0.15,0.2,0.0,3.15,0.0,24.9,2.86,-1.0
0.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,17.0,6.0,1.0,28.0,10.0,0.2,0.2,0.0,2.8,0.0,55.4,1.43,-1.0
0.0,1.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,287.0,217.0,1.0,360.0,20.0,0.25,0.0,0.15,7.95,0.1,81.55,2.86,-1.0
0.0,1.0,20.0,27.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,551.0,76.0,0.0,344.0,20.0,0.4,0.05,0.0,7.1,0.15,63.4,2.86,-1.0
0.0,1.0,4819.0,126.0,0.0,22.0,10.0,1.4,0.2,0.2,2.2,0.0,35.8,1.43,-1.0
0.0,1.0,154.0,16.0,1.0,149.0,20.0,0.2,0.0,0.0,3.75,0.3,19.55,2.86,-1.0
0.0,1.0,167.0,17.0,0.0,42.0,6.0,3.0,0.5,0.0,6.5,0.0,245.5,0.86,-1.0
0.0,1.0,1437.0,30.0,1.0,48.0,20.0,0.05,0.05,0.0,1.45,0.0,29.2,2.86,-1.0
0.0,1.0,228.0,211.0,1.0,844.0,20.0,0.95,1.4,0.0,16.7,0.85,346.05,2.86,0.0
0.0,1.0,1861.0,141.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,2040.0,102.0,0.0,730.0,20.0,0.05,0.05,0.0,1.8,0.0,9.7,2.86,-1.0
0.0,0.0,34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,344.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,652.0,22.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,0.14,-1.0
0.0,1.0,107.0,19.0,0.0,41.0,18.0,1.83,0.0,0.28,2.28,0.11,55.89,2.57,-1.0
0.0,1.0,104.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,121.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,634.0,11.0,1.0,53.0,19.0,0.05,0.0,0.11,0.32,0.0,27.32,2.71,-1.0
0.0,0.0,996.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,82.0,286.0,1.0,3140.0,20.0,1.55,0.85,0.25,11.9,0.0,105.05,2.86,0.0
0.0,1.0,1185.0,156.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,29.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0
0.0,1.0,129.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,415.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,5.33,0.43,-1.0
0.0,1.0,966.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,3343.0,135.0,0.0,571.0,20.0,0.25,0.05,0.0,4.45,0.2,47.0,2.86,-1.0
0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1392.0,36.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,0.14,-1.0
0.0,1.0,617.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,28.0,3.0,0.0,2.0,2.0,1.5,0.5,0.0,1.0,0.0,4.0,0.29,-1.0
0.0,1.0,108.0,130400.0,1.0,732100.0,20.0,4.05,19.85,12.05,1260.8,0.15,13438.15,2.86,0.0
0.0,0.0,138.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,145.0,179300.0,1.0,2400000.0,12.0,5.33,38.75,42.5,1485.0,0.08,21654.0,1.71,0.0
0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5546.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,518.0,10.0,0.0,3.0,2.0,7.0,0.0,0.0,1.5,0.5,7.0,0.29,-1.0
0.0,1.0,1871.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,152.0,8.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,57.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.14,-1.0
0.0,1.0,1159.0,55.0,0.0,24.0,9.0,0.33,0.0,0.0,2.67,0.11,22.0,1.29,-1.0
0.0,1.0,420.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,353.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1879.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,3.0,16.0,1.0,121.0,19.0,1.37,1.05,0.0,6.37,0.16,39.74,2.71,-1.0
0.0,1.0,2729.0,84.0,0.0,792.0,20.0,0.35,0.35,0.0,0.85,0.25,21.15,2.86,-1.0
0.0,1.0,484.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1333.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,74.0,96.0,1.0,745.0,20.0,0.45,0.05,0.0,3.15,0.1,5.95,2.86,-1.0
0.0,1.0,6359.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,55.0,218900.0,1.0,6500000.0,20.0,5.5,754.45,173.45,33359.85,0.3,310875.0,2.86,0.0
0.0,1.0,208.0,12.0,0.0,6.0,2.0,0.0,5.0,0.0,3.0,0.0,7.0,0.29,-1.0
0.0,1.0,56.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,388.0,114.0,0.0,217.0,16.0,5.19,0.06,0.56,7.81,0.62,246.5,2.29,1.0
0.0,1.0,109.0,161.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,87.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,81.0,1.0,0.0,4.0,4.0,0.5,0.0,0.0,1.0,0.0,5.5,0.57,-1.0
0.0,1.0,162.0,107700.0,1.0,838300.0,20.0,3.0,601.55,684.0,39426.8,0.65,251213.1,2.86,0.0
0.0,1.0,48.0,1.0,0.0,10.0,9.0,1.0,0.0,0.0,1.11,0.0,34.67,1.29,-1.0
0.0,1.0,346.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1777.0,7408.0,1.0,76800.0,20.0,5.4,88.5,78.15,3107.1,0.5,16086.45,2.86,0.0
0.0,1.0,840.0,2710.0,1.0,23000.0,20.0,10.35,42.25,11.45,773.7,0.05,10743.85,2.86,0.0
0.0,1.0,121.0,11.0,0.0,16.0,19.0,0.53,0.05,0.0,0.84,0.42,26.16,2.71,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,87.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.14,-1.0
0.0,1.0,5.0,16.0,1.0,16.0,7.0,1.43,0.0,0.0,2.29,0.0,141.0,1.0,-1.0
0.0,1.0,354.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1423.0,23.0,0.0,498.0,4.0,0.25,0.0,0.0,124.5,0.0,125.5,0.57,1.0
0.0,1.0,1055.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,25.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.14,-1.0
0.0,1.0,1913.0,43.0,0.0,9.0,5.0,0.4,0.0,0.2,1.8,0.4,42.0,0.71,-1.0
0.0,1.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,231.0,31.0,1.0,221.0,20.0,0.2,0.05,0.0,1.5,0.1,22.8,2.86,-1.0
0.0,0.0,38.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,5615.0,523.0,0.0,6006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,378.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,4740.0,590.0,0.0,628.0,20.0,0.25,3.1,0.0,7.85,0.25,37.4,2.86,-1.0
0.0,1.0,1223.0,54.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,0.0,13.0,0.14,1.0
0.0,1.0,57.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1769.0,29.0,0.0,28.0,9.0,1.11,0.11,0.0,2.11,0.0,1.78,1.29,1.0
0.0,0.0,707.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,793.0,693.0,1.0,5783.0,20.0,6.7,5.2,1.75,226.2,0.05,3446.25,2.86,-1.0
0.0,1.0,273.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,4764.0,494.0,0.0,1119.0,20.0,0.25,1.2,0.15,17.45,0.15,110.65,2.86,-1.0
0.0,1.0,46.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1354.0,45.0,0.0,359.0,20.0,1.15,0.0,0.0,2.15,0.0,15.85,2.86,-1.0
0.0,1.0,224.0,71.0,1.0,567.0,6.0,0.0,2.83,2.5,94.5,0.0,642.83,0.86,-1.0
0.0,0.0,108.0,8.0,0.0,6.0,7.0,0.0,0.0,0.0,0.86,0.0,0.43,1.0,-1.0
0.0,1.0,142.0,15.0,0.0,10.0,2.0,0.0,0.5,0.0,5.0,0.0,191.0,0.29,-1.0
0.0,1.0,1091.0,47.0,1.0,156.0,20.0,0.2,0.35,0.0,3.05,0.0,4.9,2.86,-1.0
0.0,1.0,975.0,173.0,1.0,769.0,20.0,0.1,1.25,0.0,7.2,0.0,42.8,2.86,-1.0
0.0,1.0,99.0,7.0,1.0,47.0,2.0,2.5,0.5,3.0,23.5,0.0,8702.0,0.29,-1.0
0.0,1.0,426.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,491.0,27.0,0.0,2.0,9.0,0.0,0.0,0.0,0.33,0.0,3.44,1.29,1.0
0.0,1.0,213.0,34.0,1.0,124.0,20.0,0.15,0.2,0.0,1.75,0.0,14.4,2.86,-1.0
0.0,1.0,212.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,2011.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,5814.0,516.0,1.0,477.0,20.0,0.35,0.05,0.0,5.25,0.35,23.15,2.86,-1.0
0.0,1.0,1211.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,9.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,302.0,67.0,0.0,1323.0,20.0,0.05,0.15,0.0,1.25,0.1,22.2,2.86,-1.0
0.0,1.0,4107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,479.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,3298.0,109.0,0.0,16.0,4.0,0.0,0.0,0.0,4.0,0.0,23.25,0.57,-1.0
0.0,1.0,159.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,97.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1.0,1.0,26.0,3700000.0,1.0,47200000.0,20.0,0.45,7342.45,29061.3,588901.4,0.6,4478790.0,2.86,0.0
