verified,statuses,location,date_joined,most_recent_post,following,followers,likes,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_ssgtweets_by_day_of_week,account_type,screen_name
0,2382,1,2010,2023,314.0,215.0,6071,6,1,1.0,66.0,17494.0,1,0.4545454545454546,8.292,28.429,1,slmaaske
0,5614,0,2011,2019,14555.0,10396.0,3316,3,1,0.0,132.0,402364.0,0,0.75,5.5,18.857,0,Conor15Ryan_
1,601,1,2013,2023,188.0,1263253.0,2440,1817,1,0.0,100.0,54762.0,1,0.9090909090909092,8.333,28.571,1,GaryJCahill
0,213,0,2017,2017,0.0,0.0,131,0,3,0.0,130.0,348208.0,0,0.0,6.208,21.286,1,ujwiwguheeamw11
1,125617,0,2010,2023,1059.0,400513.0,9775,1577,1,154.0,18.0,2242.0,1,1.0,8.333,28.571,1,247Sports
0,12772,0,2012,2023,915.0,543.0,15340,25,1,1.0,180.0,4435.0,1,0.3076923076923077,8.292,28.429,1,miyajones1996
0,3284,1,2009,2023,125.0,26.0,2400,1,1,1.0,122.0,1144884.0,0,0.5,6.333,21.714,0,Chr1sj88
0,7201,1,2017,2023,2.0,137.0,5204,2,7,55.0,182.0,52814.0,1,0.3888888888888888,8.333,28.571,1,ai_autonomous
1,59312,1,2009,2023,900.0,17659.0,8418,617,1,61.0,24.0,7330.0,1,0.1428571428571429,8.333,28.571,1,ArnoldcommaJon
1,15083,1,2010,2023,4567.0,11239.0,9720,335,1,12.0,18.0,9454.0,1,0.9230769230769232,8.292,28.429,1,AmberSullins
0,2662,1,2011,2023,450.0,176.0,864,1,1,0.0,44.0,166481.0,0,0.3636363636363636,8.208,28.143,1,MAKotb
1,2094,1,2008,2023,409.0,384374.0,836,2079,1,1.0,0.0,13053.0,1,0.9285714285714286,8.333,28.571,1,SusanWojcicki
0,93068,1,2012,2023,30070.0,1454503.0,32666,576,1,199.0,108.0,43518.0,1,0.9,8.292,28.429,1,HermaineM
1,31801,1,2009,2023,177.0,997558.0,35375,2788,9,4.0,82.0,857.0,1,0.6666666666666667,8.292,28.429,1,AmgsInvisibles
0,5583,1,2012,2017,0.0,178.0,1391,0,1,0.0,86.0,257504.0,0,0.3,8.125,27.857,1,CamHoward_
0,6,0,2021,2021,7.0,0.0,2,0,1,0.0,0.0,0.0,0,0.8235294117647058,0.25,0.857,1,MillennialAdul1
1,155990,1,2012,2023,3.0,265730.0,0,662,3,200.0,0.0,110.0,1,0.8,8.333,28.571,0,HalabTodayTV
0,16640,0,2015,2018,616.0,299.0,13417,0,1,0.0,182.0,5526.0,0,1.0,8.0,27.429,0,Cappellaio87
0,2191,1,2012,2017,97.0,1.0,2157,1,1,0.0,12.0,8718.0,0,0.4666666666666667,0.5,1.714,0,capriceba63a10b
0,313,0,2018,2020,48.0,20.0,554,0,1,0.0,128.0,802214.0,0,0.4,6.458,22.143,1,xbabyblyat
1,35801,1,2011,2023,458.0,105310.0,23520,417,18,39.0,34.0,3617.0,1,0.1428571428571429,8.333,28.571,1,Casperenush
0,31652,1,2011,2023,2933.0,3519.0,19673,7,1,3.0,4.0,19553.0,0,0.2307692307692307,8.333,28.571,1,breezyxjunkie
1,8303,1,2009,2023,1033.0,30220.0,1058,953,1,0.0,2.0,6227.0,0,0.6666666666666667,8.333,28.571,1,benimmo
1,22071,0,2014,2023,139.0,4657493.0,493,1990,1,0.0,184.0,36773.0,1,0.6923076923076923,8.333,28.571,0,makeinindia
0,7859,1,2010,2023,1188.0,2829.0,10604,90,1,0.0,70.0,675.0,1,0.9166666666666666,8.333,28.571,1,LillyStairs
1,2687,1,2009,2023,580.0,2213052.0,2778,4418,2,1.0,70.0,164719.0,1,0.3636363636363636,8.333,28.571,1,NateDiaz209
0,293,1,2009,2019,36.0,18.0,214,0,1,0.0,124.0,299071.0,0,0.0,5.292,18.143,1,tiye1967
0,3895,1,2010,2018,0.0,342.0,111,3,1,0.0,122.0,207794.0,0,0.6666666666666667,5.167,17.714,1,SharronMz
0,10786,1,2012,2023,1762.0,2604.0,6192,31,1,3.0,30.0,449154.0,1,0.5,8.292,28.429,1,DebbieOutdoors
0,930,1,2014,2020,394.0,395.0,463,3,18,0.0,2.0,3372.0,1,0.0,8.25,28.286,1,marilian9
1,51108,1,2010,2023,2382.0,1018989.0,11998,2309,10,84.0,24.0,36837.0,1,0.0833333333333333,8.333,28.571,1,giraltpablo
0,893,0,2014,2017,0.0,7.0,572,0,1,0.0,164.0,627895.0,0,0.4166666666666666,6.833,23.429,0,dem_unis
0,832,0,2011,2017,0.0,2.0,17,0,1,0.0,26.0,343161.0,0,0.8333333333333334,7.542,25.857,1,bycoo1
0,1635,0,2014,2017,31.0,7.0,1076,0,1,0.0,140.0,428185.0,0,0.3125,5.875,20.143,0,Billy11171
0,38824,0,2013,2022,843.0,607.0,9957,3,1,0.0,100.0,2329816.0,1,0.1999999999999999,4.625,15.857,1,baddgalmel
0,351,1,2009,2017,0.0,82.0,3,1,1,0.0,2.0,2911.0,1,0.0909090909090909,8.292,28.429,1,dibiase1982
0,2715,0,2011,2023,14339.0,28788.0,954,85,1,3.0,0.0,3195.0,1,0.6,8.292,28.429,1,BthaOne
0,315,1,2011,2017,0.0,28.0,188,0,1,0.0,14.0,5752.0,0,0.0769230769230768,7.875,27.0,1,Yleiiram
0,920,0,2015,0,149.0,37.0,2784,0,0,0.0,0.0,0.0,1,0.1333333333333333,0.0,0.0,1,TheFostersABCF3
1,72258,1,2013,2023,952.0,20204.0,48880,659,1,8.0,50.0,34003.0,0,0.6666666666666667,8.333,28.571,1,JonahTulsNFL
0,1746,1,2017,2019,313.0,447.0,11,14,1,0.0,0.0,222.0,0,0.9,8.333,28.571,0,Colourjams
1,16813,1,2008,2023,238.0,621127.0,3130,2636,1,0.0,8.0,14211.0,1,0.9230769230769232,8.292,28.429,1,MelanieFiona
0,462,0,2011,0,189.0,5.0,1011,1,0,0.0,0.0,0.0,0,0.25,0.0,0.0,0,DduckWoo
0,4141,1,2015,2023,0.0,15.0,17,2,4,10.0,0.0,0.0,1,0.0,8.333,28.571,0,alleverleser
1,4877,0,2011,2022,5.0,1063456.0,336,1778,1,0.0,0.0,48.0,1,0.2307692307692307,1.333,4.571,1,IrynaIvanova
1,43148,1,2010,2023,5385.0,30287.0,25109,142,1,10.0,84.0,42897.0,1,0.1578947368421053,8.167,28.0,1,RheaLitre
0,1325,0,2016,2017,29.0,11.0,1325,0,1,0.0,36.0,12169.0,0,0.1538461538461538,1.542,5.286,0,ArefijIgnatev
0,287,1,2017,2017,0.0,30.0,37,0,1,0.0,116.0,18089.0,0,0.0,4.833,16.571,0,rzBG6LEFOXR5oM6
0,1639,1,2009,2022,732.0,192.0,969,0,1,0.0,112.0,3336384.0,1,0.4,8.083,27.714,1,kristinmargaret
0,289809,1,2010,2023,5104.0,4683.0,228139,4,1,2.0,108.0,46612.0,1,0.8333333333333334,8.333,28.571,0,G_ozzy
0,2329,1,2016,2022,103.0,30.0,3180,0,1,0.0,16.0,179667.0,0,0.5714285714285714,8.333,28.571,1,realmeaney
0,393303,0,2012,2022,98311.0,119800.0,28,268,13,0.0,32.0,74560.0,1,0.0,8.333,28.571,0,adstwi
0,729,1,2018,2021,218.0,29.0,11268,1,1,0.0,12.0,365788.0,1,0.8461538461538461,8.292,28.429,1,mishapresents
0,2483,0,2013,2019,561.0,863.0,4868,12,1,0.0,2.0,335.0,1,0.1818181818181817,8.333,28.571,1,smallfrey19
1,15412,1,2009,2023,67.0,214370.0,365,846,1,10.0,14.0,12892.0,1,0.5185185185185186,8.333,28.571,1,DCCheerleaders
1,22847,1,2009,2023,455.0,742866.0,9170,9147,1,45.0,70.0,4630.0,1,0.9,8.333,28.571,1,TheLancet
1,30273,1,2009,2023,81401.0,260204.0,303,2000,1,0.0,44.0,229334.0,1,0.0,8.292,28.429,1,benpatrick90069
1,17842,1,2008,2023,433.0,2682780.0,21998,1358,1,13.0,160.0,8186.0,1,0.9,8.333,28.571,1,jedmadela
0,66592,1,2009,2023,1886.0,1280.0,148335,23,1,199.0,118.0,103958.0,0,0.1428571428571429,8.292,28.429,1,Nobodys_Darlin
0,4516,0,2009,2020,709.0,92446.0,20,730,1,0.0,92.0,2195.0,1,0.0769230769230768,8.167,28.0,1,iamTOCCARA
0,2182,1,2012,2017,136.0,2.0,2155,0,1,0.0,12.0,8718.0,0,0.4666666666666667,0.5,1.714,0,angelinato34w90
0,5566,1,2016,2022,42.0,908.0,134,8,1,0.0,0.0,13.0,1,0.9285714285714286,8.333,28.571,0,NuclearTrains
0,25861,1,2011,2017,0.0,340.0,3719,7,1,0.0,122.0,297933.0,0,0.0,5.083,17.429,0,mrBrehm860
0,56044,0,2016,2023,1.0,78.0,0,9,1,167.0,0.0,0.0,0,0.6875,8.333,28.571,0,DailyPatent
0,148004,1,2015,2022,3657.0,1741.0,1855,11,1,0.0,110.0,23413.0,0,0.3,8.0,27.429,0,SGTcocopop
0,1241,0,2016,2017,0.0,7.0,1241,0,1,0.0,20.0,7572.0,0,0.0666666666666666,0.875,3.0,0,iannuariisamoi3
1,2130,1,2009,2017,728.0,518707.0,34338,1712,1,0.0,158.0,153287.0,1,0.6666666666666667,6.583,22.571,1,JoeMande
0,20819,1,2013,2023,523.0,511.0,3368,2,11,7.0,190.0,1330716.0,1,0.1176470588235294,8.167,28.0,1,DqDquan
1,11903,1,2009,2023,2869.0,32909.0,25287,0,1,4.0,0.0,447.0,1,0.75,8.333,28.571,1,daylinleach
1,6129,1,2014,2023,1937.0,31529.0,8083,268,1,3.0,16.0,26560.0,1,0.9285714285714286,8.333,28.571,1,TransLifeline
0,18362,1,2014,2023,1157.0,379.0,178776,7,7,63.0,10.0,51285.0,0,0.6666666666666667,8.333,28.571,1,AceCruz24
0,3463,1,2011,2017,115.0,274.0,2562,2,1,0.0,4.0,8013.0,0,0.1333333333333333,0.167,0.571,0,isabellamirand3
1,15834,1,2009,2022,1833.0,1681008.0,44,3132,1,0.0,92.0,263172.0,1,0.3333333333333333,8.333,28.571,1,DAVIDprice24
0,9944,0,2016,0,929.0,236.0,77917,5,0,0.0,0.0,0.0,0,0.6363636363636364,0.0,0.0,1,lunasm000ke
0,14,1,2013,2020,26.0,18.0,68,0,1,0.0,0.0,1.0,0,0.8666666666666667,0.583,2.0,0,cartierstephens
1,4731,1,2009,2022,1116.0,173703.0,1666,1346,1,0.0,52.0,1935.0,1,0.125,8.292,28.429,1,balletrusse
0,2,0,2021,2021,60.0,1.0,18,0,1,0.0,2.0,385018.0,0,0.8571428571428572,0.083,0.286,1,soulyng
0,6302,1,2009,2023,434.0,83.0,14002,1,1,0.0,172.0,3591610.0,0,0.0,7.917,27.143,1,nat5irk
0,1696,0,2012,2017,30.0,5.0,1160,0,1,0.0,130.0,401915.0,0,1.0,5.458,18.714,0,saralzzz
0,3,1,2015,2015,4.0,43.0,15,0,1,0.0,0.0,2.0,0,0.125,0.042,0.143,1,PSJMLN
0,21044,1,2014,2023,1565.0,7160.0,44744,70,1,4.0,134.0,140093.0,1,0.0,8.333,28.571,1,MrCoachEli
0,2349,0,2012,2017,91.0,29.0,1512,1,1,0.0,128.0,152718.0,0,0.5555555555555556,5.375,18.429,1,ATrittenbach45
0,10597,1,2010,2021,487.0,591.0,9937,0,1,0.0,82.0,3910029.0,1,0.3636363636363636,7.583,26.0,1,narahsoblin
0,4168,0,2015,2023,201.0,232.0,12682,1,1,3.0,92.0,1014868.0,1,0.3076923076923077,8.042,27.571,1,juliakarmie__
0,1599,0,2009,2023,212.0,407.0,436,14,1,0.0,104.0,23263.0,0,0.0,8.083,27.714,1,turuncuaz
1,15064,1,2009,2023,777.0,203789.0,14442,3858,1,55.0,6.0,3256.0,0,0.4074074074074074,8.333,28.571,1,AdamSessler
0,44831,1,2015,2023,11657.0,313662.0,884,114,1,13.0,2.0,767.0,1,0.9285714285714286,8.333,28.571,1,VictorMochere
0,1275,1,2014,2022,274.0,1308.0,1457,11,1,0.0,40.0,270688.0,1,0.6,8.167,28.0,1,allisonleigh_sm
0,58232,0,2016,2023,1.0,301.0,17,18,1,160.0,0.0,0.0,0,1.0,8.333,28.571,0,sunrisebot
1,20274,1,2009,2023,303.0,10965763.0,31181,3914,19,14.0,180.0,1152428.0,0,0.8125,8.25,28.286,1,BruMarquezine
0,53584,1,2011,0,593.0,1088.0,6017,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,fatinnadiahfx
0,4753,0,2015,2023,437.0,385.0,1336,14,1,2.0,118.0,470234.0,1,0.1666666666666666,8.208,28.143,1,Trekkie_47
0,9491,1,2011,2017,1667.0,371.0,2406,9,1,0.0,122.0,306850.0,1,0.7692307692307692,5.083,17.429,0,AlexRoyEvents
0,9,0,2009,2020,341.0,8.0,27,0,5,0.0,2.0,165.0,0,0.0,0.375,1.286,0,sophies97
1,24621,1,2011,2023,57.0,2528308.0,28800,1149,8,29.0,2.0,105555.0,0,0.5833333333333333,8.333,28.571,1,AtillaTasNet
0,1799,1,2014,2023,311.0,29241.0,3646,131,13,5.0,120.0,4275264.0,1,0.4,7.417,25.429,1,thezoewood
0,18651,0,2011,2023,27.0,6923.0,1649,6,1,0.0,18.0,175022.0,1,0.25,8.208,28.143,1,Rjharoon
0,4325,1,2013,2022,1929.0,1317.0,38803,40,1,0.0,192.0,2151989.0,1,0.0,8.292,28.429,1,McKayLL
1,50514,1,2010,2023,467.0,1841.0,10971,32,1,45.0,4.0,42407.0,1,0.5555555555555556,8.333,28.571,1,IceBorg
0,587,1,2017,2019,58.0,4.0,421,0,20,0.0,130.0,553076.0,0,0.5833333333333333,6.167,21.143,0,Pegasus_coco
0,3176,1,2013,2018,2918.0,1346.0,1212,10,1,0.0,122.0,280794.0,0,0.0909090909090909,5.375,18.429,1,mdeb712
0,7416,1,2018,2023,21.0,504.0,541,15,1,27.0,0.0,2.0,1,1.0,8.333,28.571,0,botcocktails
0,181,1,2009,2020,349.0,60.0,549,4,1,0.0,48.0,108513.0,0,0.7692307692307692,7.417,25.429,1,adrianewalsh
0,3191,1,2013,2022,1055.0,89.0,5054,3,1,0.0,20.0,88804.0,0,0.5333333333333333,8.125,27.857,1,BredellJ
0,14192,1,2009,2016,0.0,63053.0,130,847,4,0.0,0.0,108.0,1,0.9166666666666666,8.333,28.571,1,JoannaShari
0,87,0,2016,2018,0.0,6.0,199,0,1,0.0,26.0,6380.0,0,0.0769230769230768,3.333,11.429,0,_whatatragedy
0,6,1,2010,2017,31.0,17.0,9,3,4,0.0,0.0,0.0,1,0.5555555555555556,0.25,0.857,0,caojunwei
1,9562,1,2009,2023,2166.0,4254.0,27961,101,1,15.0,128.0,245883.0,0,0.9333333333333332,8.333,28.571,1,BishopGarrison
0,138,0,2016,2017,0.0,0.0,63,0,1,0.0,90.0,263737.0,0,0.2857142857142857,5.125,17.571,1,Olivarez1068
0,104,0,2017,2017,0.0,0.0,73,0,1,0.0,72.0,150709.0,0,0.0,3.75,12.857,1,erukhjhcvpr2656
1,7875,1,2009,2023,70.0,1745129.0,3015,2323,1,7.0,132.0,98107.0,1,0.9,8.0,27.429,1,MaherZain
0,1737,1,2009,2023,154.0,1183685.0,33,2601,10,0.0,60.0,11736.0,1,0.6470588235294117,8.333,28.571,1,Eponiatowska
0,5807,1,2009,2022,126.0,151.0,6817,0,1,0.0,10.0,147632.0,0,0.4285714285714286,8.333,28.571,1,anniesanspants
0,213,1,2007,2019,135.0,1008670.0,3,6500,10,0.0,2.0,47950.0,0,0.1666666666666666,8.333,28.571,1,ElGabo
1,48191,0,2009,2023,1167.0,1231938.0,45184,1725,10,72.0,38.0,14936.0,0,0.7692307692307692,8.333,28.571,1,malepichot
0,11796,1,2009,2023,180.0,314.0,2643,2,17,0.0,20.0,317136.0,1,0.5,8.25,28.286,1,katvldz
0,139,0,2011,2017,0.0,4.0,20,0,1,0.0,14.0,431941.0,0,0.0,5.5,18.857,1,sasaki_08n
1,5290,1,2010,2023,678.0,2743259.0,468,897,1,1.0,100.0,83729.0,1,0.6923076923076923,7.917,27.143,1,MuratDalkilic
0,12619,0,2010,2023,454.0,640.0,10684,42,1,14.0,0.0,16891.0,0,0.7857142857142857,8.333,28.571,1,brianspittler
0,35411,1,2012,2023,2257.0,4190.0,58360,33,1,24.0,14.0,7683.0,0,0.4615384615384615,8.333,28.571,1,LostSisGrimes
0,3170,1,2011,2022,203.0,215.0,92,9,1,0.0,0.0,812.0,1,0.736842105263158,8.333,28.571,0,ChangeYResults
1,19235,1,2012,2023,958.0,1284604.0,11545,1796,1,5.0,22.0,16482.0,1,1.0,8.333,28.571,1,Bjergsen
0,79503,1,2009,0,266.0,511.0,23580,7,0,0.0,0.0,0.0,0,0.5555555555555556,0.0,0.0,1,JuuSimoes
0,351984,1,2008,2023,1768.0,2702.0,244843,62,1,200.0,84.0,52966.0,1,0.0769230769230768,8.333,28.571,1,misskittyf
0,18075,1,2016,2022,2661.0,1683.0,200707,1,1,0.0,188.0,4522172.0,1,0.3333333333333333,8.125,27.857,1,kris10381
0,724,1,2017,2018,0.0,7.0,534,0,1,0.0,130.0,429196.0,0,0.8571428571428572,5.5,18.857,0,MargaretLogue1
0,12998,1,2013,2023,2973.0,1101.0,136494,1,1,9.0,114.0,1042230.0,0,0.0,8.125,27.857,1,molly_delaneyy
0,106409,0,2016,2023,3977.0,661.0,54573,4,1,140.0,196.0,366295.0,0,0.4285714285714286,8.333,28.571,0,larszns
0,3240,1,2011,2019,359.0,275.0,908,17,1,0.0,120.0,314771.0,1,0.375,5.292,18.143,1,ianstike
1,12384,0,2010,2023,316.0,5355557.0,4722,947,11,9.0,32.0,14113.0,1,0.4545454545454546,8.333,28.571,1,Rakulpreet
0,1860,1,2009,2017,48.0,19.0,1326,1,1,0.0,128.0,317129.0,1,0.5333333333333333,5.375,18.429,1,PatyCadahia
0,8933,1,2009,2023,2875.0,3560.0,8674,202,1,3.0,6.0,170.0,1,0.1111111111111111,8.333,28.571,1,CIOPaige
0,1362,0,2016,2023,93.0,7.0,975,0,21,0.0,114.0,276801.0,0,0.1999999999999999,5.292,18.143,0,Zoeqiulin
0,2178,1,2012,2017,39.0,0.0,2178,0,1,0.0,12.0,8718.0,0,0.4666666666666667,0.5,1.714,0,willettebi61w53
0,22096,1,2012,0,548.0,871.0,7822,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,agustinamoren11
0,1205,1,2009,2022,206.0,84.0,830,1,10,0.0,2.0,17448.0,0,0.9285714285714286,1.458,5.0,1,MemoCervantes
0,9348,1,2008,2023,2458.0,897.0,74065,8,1,16.0,40.0,185576.0,0,0.0,8.333,28.571,1,beattyful
0,1669,1,2010,2023,585.0,149.0,1386,10,1,2.0,36.0,70498.0,0,0.0769230769230768,8.333,28.571,1,vebz81
0,1022,1,2009,2023,2084.0,944079.0,3202,146,2,0.0,48.0,896907.0,1,0.9230769230769232,8.0,27.429,1,BRUNOIERULLO
0,719,1,2015,2017,39.0,22.0,540,0,1,0.0,130.0,285003.0,0,0.0909090909090909,5.417,18.571,0,shereefa__0
1,13558,1,2009,2023,1487.0,3158904.0,12146,2054,17,5.0,2.0,72659.0,1,0.7857142857142857,8.333,28.571,1,ramonbautista
0,3460,0,2012,2022,785.0,156.0,5544,1,1,0.0,132.0,2522971.0,0,0.4285714285714286,5.667,19.429,0,garrettmoles51
0,531,0,2012,2017,0.0,85.0,126,0,1,0.0,48.0,2895626.0,0,0.0,7.583,26.0,1,holocene144
0,15418,0,2016,2023,858.0,770.0,644,61,20,56.0,0.0,6.0,0,0.1111111111111111,8.333,28.571,0,dailyasteri
0,3736,1,2013,2022,71.0,69.0,6745,1,1,0.0,64.0,2932316.0,0,0.4285714285714286,7.167,24.571,1,Nanncyylovvee
0,389,0,2016,2018,0.0,9.0,341,2,1,0.0,130.0,37333.0,0,0.0,7.458,25.571,0,chernovmart1
0,6375,1,2019,2023,2.0,71.0,0,8,1,29.0,0.0,9.0,1,0.4583333333333333,8.333,28.571,0,WikiPlotBot
1,45649,1,2011,2023,380.0,631398.0,58601,1273,12,53.0,86.0,71866.0,1,0.7272727272727273,8.333,28.571,1,ralphruthe
0,315551,1,2013,2023,3592.0,3042.0,153925,90,1,200.0,176.0,76033.0,0,0.0909090909090909,8.333,28.571,1,CamilleHurn
0,1717,1,2015,2019,476.0,76.0,2652,0,1,0.0,30.0,279289.0,0,0.7692307692307692,8.292,28.429,1,mikalamarlin
0,530,1,2014,2016,101.0,26.0,577,0,1,0.0,36.0,42879.0,0,0.2857142857142857,2.625,9.0,1,MRnMRSJPATRICK
0,4,0,2018,2018,24.0,16.0,1,0,1,0.0,0.0,0.0,0,0.4,0.167,0.571,0,HenrySm04207064
0,30,1,2016,2018,0.0,5.0,191,0,1,0.0,16.0,599.0,1,0.0769230769230768,1.0,3.429,0,caidada666666
0,1162,0,2008,2020,80.0,35.0,708,0,1,0.0,40.0,92312.0,0,1.0,7.458,25.571,1,Tev31
1,170424,1,2008,2023,244.0,1240533.0,31,4541,18,200.0,0.0,2489.0,1,1.0,8.333,28.571,0,bbcrussian
0,42,1,2009,2017,0.0,10.0,137,0,1,0.0,26.0,164851.0,0,0.0,1.417,4.857,0,roastbeef1976
1,112,1,2008,2023,537.0,24867.0,12587,946,1,3.0,34.0,9092.0,1,0.9230769230769232,3.5,12.0,1,NishaChittal
0,1424,0,2013,2017,41.0,16.0,995,1,1,0.0,130.0,440159.0,0,0.2307692307692307,5.458,18.714,0,savage_han
0,2171,0,2009,2017,35.0,10.0,1397,0,1,0.0,138.0,435656.0,0,0.5625,5.792,19.857,0,Lizzie_Powell
0,1193,1,2009,2022,75.0,42327.0,109,60,2,0.0,0.0,36.0,1,0.9,8.333,28.571,1,GuidoKarp
0,94032,0,2013,2019,2041.0,1179.0,0,5,13,0.0,0.0,3.0,0,0.3,8.333,28.571,0,bot_sisoku
1,112016,1,2011,2023,113996.0,113794.0,132086,277,2,39.0,10.0,23941.0,1,0.2727272727272727,8.333,28.571,1,Beno_ldn
0,42809,1,2012,2023,304.0,1051.0,212077,1,1,15.0,186.0,411924.0,1,0.2307692307692307,8.0,27.429,1,liljaxbigbuds
0,48,0,2015,2018,384.0,18.0,279,0,16,0.0,22.0,5419.0,0,0.0,1.833,6.286,0,thato_mkhebuthi
0,123,1,2017,2017,0.0,1.0,13,0,1,0.0,86.0,12389.0,0,0.0666666666666666,3.625,12.429,0,IyL1QvOejKexKDR
0,19688,1,2009,2023,490.0,493.0,14330,9,1,34.0,2.0,39.0,1,1.0,8.333,28.571,1,AboutBeverages
0,3362,1,2012,2017,0.0,82.0,2248,2,1,0.0,142.0,364966.0,0,0.6666666666666667,5.958,20.429,0,Edge_Miller9155
0,7048,1,2009,2023,140.0,15.0,1933,0,1,5.0,0.0,4.0,0,0.0,8.333,28.571,0,bballguy1985
1,67392,0,2009,2023,14052.0,151801.0,107943,993,1,35.0,164.0,58143.0,1,0.9166666666666666,8.333,28.571,1,OmarWaraich
1,2288,1,2009,2023,526.0,742459.0,1559,4104,1,5.0,24.0,237382.0,1,0.8,8.333,28.571,1,Ryanbabel
0,20676,1,2014,2023,2939.0,303.0,72713,24,1,42.0,48.0,106396.0,1,0.2857142857142857,8.333,28.571,1,JSolRogue
0,288,0,2016,2017,0.0,0.0,148,0,3,0.0,136.0,54248.0,0,0.4666666666666667,7.292,25.0,1,fallonchen12941
0,4483,1,2009,2023,293.0,66.0,4257,1,1,1.0,66.0,942219.0,0,0.1666666666666666,8.25,28.286,1,Wix81
0,5695,1,2017,2023,352.0,386.0,13921,0,1,6.0,54.0,578091.0,0,0.1333333333333333,8.0,27.429,1,ohitsstrey
0,13156,1,2013,0,109.0,364.0,8079,1,0,0.0,0.0,0.0,1,0.5,0.0,0.0,1,diannekeysor
0,892,1,2008,2022,354.0,66.0,3446,0,1,0.0,2.0,215.0,1,0.5789473684210527,8.333,28.571,1,jorgefarfanart
1,87254,0,2014,2023,24.0,85465.0,416,250,1,200.0,4.0,24.0,1,0.9230769230769232,8.333,28.571,0,BuzzFeedQuiz
1,77,1,2007,2023,6899.0,60795.0,17312,1857,1,38.0,6.0,39.0,1,0.4545454545454546,2.25,7.714,1,carney
0,30536,1,2016,2023,972.0,11203.0,145832,98,1,94.0,38.0,98090.0,1,0.3846153846153846,7.833,26.857,1,_smromero
0,368,1,2017,2022,217.0,16.0,12411,0,1,0.0,30.0,998771.0,0,0.9285714285714286,8.292,28.429,1,BrynnaJBridges
1,1560,1,2011,2023,506.0,4158234.0,1159,4304,1,1.0,6.0,5503.0,1,0.5384615384615384,8.333,28.571,1,MarioGoetze
0,19183,1,2008,2023,220.0,216.0,184,26,1,6.0,80.0,150211.0,1,0.0,8.167,28.0,1,LaMenta3
0,2875,0,2012,2017,0.0,7.0,2033,1,1,0.0,150.0,458196.0,0,0.7058823529411764,6.292,21.571,0,FoolsGoldMag
1,20671,0,2009,2023,1327.0,1647196.0,3699,1790,16,34.0,6.0,3642.0,1,0.9230769230769232,8.333,28.571,1,LucaBizzarri
1,21398,1,2010,2023,14812.0,1248668.0,28544,2012,1,7.0,2.0,51627.0,1,0.9,7.667,26.286,1,JenSelter
0,1136,1,2011,2022,243.0,3038.0,103,20,2,0.0,56.0,3002.0,1,0.7857142857142857,8.333,28.571,1,domingozapata
0,3389,1,2011,2017,0.0,18.0,2186,0,1,0.0,128.0,321104.0,0,0.0,5.333,18.286,0,kantebost
0,1886,1,2016,2016,0.0,902.0,2084,0,3,0.0,64.0,4582.0,0,0.0,7.375,25.286,1,07Alghamidi
0,6824,0,2017,2023,459.0,138.0,18847,0,2,4.0,14.0,109459.0,0,0.75,8.333,28.571,1,ectocooler84
1,5236,0,2009,2022,152.0,3004907.0,4339,3719,8,0.0,22.0,5064.0,1,0.7692307692307692,8.25,28.286,1,sertaberener
0,3249,1,2012,2023,454.0,1105.0,435,48,1,0.0,128.0,19433.0,1,0.9,8.25,28.286,0,WMNHorses
0,7715,1,2011,2020,222.0,6011.0,3881,17,19,0.0,150.0,3912.0,1,0.6666666666666667,8.208,28.143,1,trinidaddelanoi
1,5585,0,2009,2023,548.0,1214606.0,164,4575,1,0.0,36.0,37604.0,0,0.875,8.333,28.571,1,RudyGay
0,1056,0,2013,2023,533.0,46.0,2265,0,10,1.0,12.0,60191.0,0,0.5,8.333,28.571,0,bttodiaz
0,2753,1,2012,2023,170.0,135.0,7283,0,1,0.0,176.0,1001152.0,0,0.1999999999999999,8.042,27.571,1,fitzgeraldkyle2
0,10864,0,2015,2019,0.0,482.0,5697,0,16,0.0,166.0,16190.0,0,0.7058823529411764,7.583,26.0,0,Gabri_Razzoli
0,4125,1,2009,2023,1128.0,232.0,15481,2,1,5.0,170.0,97493.0,0,0.4285714285714286,8.333,28.571,1,tanderson9
1,4015,1,2009,2023,182.0,1396269.0,2386,10814,1,1.0,18.0,3224.0,1,0.8125,8.333,28.571,1,albertocontador
1,137865,0,2009,2023,1777.0,106193.0,4507,764,1,25.0,114.0,1152.0,0,0.9375,8.333,28.571,0,BetfairExchange
0,571,1,2011,2017,0.0,0.0,385,0,1,0.0,126.0,445305.0,0,0.0999999999999999,5.292,18.143,0,liaoliaohy
0,31030,1,2018,2023,214.0,1999.0,62465,11,1,32.0,36.0,315304.0,0,0.625,8.25,28.286,1,BTStacie
1,7224,1,2011,2023,473.0,309226.0,296,1086,1,2.0,66.0,76859.0,1,0.4545454545454546,8.333,28.571,1,9modano
1,3790,0,2011,2023,750.0,601312.0,9203,749,15,6.0,54.0,21416.0,1,0.7,8.333,28.571,1,riomavuba
0,33,0,2014,2020,45.0,4.0,313,0,15,0.0,4.0,2261.0,0,0.2727272727272727,1.208,4.143,0,LaMereCrouz
