,verified,statuses,location,date_joined,most_recent_post,following,followers,favourites,lists,tweet_language,tweets_this_week,retweet,retweeted_count,url,userNameScore,avg_tweets_by_hour_of_day,avg_tweets_by_day_of_week,screen_name,account_type,following/years,followers/lastpost
142,0,37311,1,2014,2022,946.0,1578.0,20710,8,1,0.0,8.0,17133.0,0,0.4,8.292,28.429,alleyesonkenzie,1,3062.418252390419,410617.76978417265
143,0,243897,1,2014,2022,960.0,13171.0,38116,0,1,0.0,40.0,105802.0,0,0.125,8.208,28.143,Idelisss,1,3048.418252390419,399024.76978417265
144,0,2188,1,2014,2021,116.0,23.0,1523,1,1,0.0,96.0,266707.0,0,0.1111111111111111,5.667,19.429,A1809Kyle,1,3892.418252390419,412172.76978417265
145,1,1816,1,2011,2022,269.0,1578681.0,1738,3588,1,0.0,46.0,1275669.0,0,0.7272727272727273,8.25,28.286,claireholt,1,3739.418252390419,-1166485.2302158275
146,0,3143,1,2011,2022,352.0,482.0,1720,0,1,0.0,10.0,6217.0,0,0.9,8.333,28.571,JimWFossum,1,3656.418252390419,411713.76978417265
147,1,7632,0,2011,2021,380.0,489691.0,179,4177,10,0.0,166.0,20426.0,0,0.7692307692307692,8.292,28.429,AngelsBarcelo,1,3628.418252390419,-77495.23021582735
148,0,2435,1,2013,2022,129.0,13.0,3596,0,9,0.0,118.0,1858013.0,0,0.3333333333333333,8.167,28.0,TuckerAng,1,3879.418252390419,412182.76978417265
149,0,2580,1,2009,2022,728.0,28827.0,4039,78,1,0.0,32.0,95150.0,1,0.4444444444444444,8.25,28.286,Phil_Haus,1,3280.418252390419,383368.76978417265
150,0,9163,1,2011,2022,236.0,193.0,2920,3,1,0.0,146.0,4422186.0,0,0.0833333333333333,6.125,21.0,greeeeenwood,1,3772.418252390419,412002.76978417265
151,0,5187,1,2011,2022,436.0,235.0,44,7,1,0.0,96.0,63800.0,1,0.4347826086956522,8.25,28.286,wandilepolitico,1,3572.418252390419,411960.76978417265
152,0,118,1,2009,2022,149.0,222.0,163,4,1,0.0,38.0,543521.0,0,0.3928571428571429,4.417,15.143,stephstratos,1,3859.418252390419,411973.76978417265
153,1,11343,1,2010,2021,663.0,114123.0,68992,182,1,0.0,4.0,28082.0,1,0.0,8.292,28.429,danababy97,1,3345.418252390419,298072.76978417265
154,1,20390,1,2011,2022,3852.0,79885.0,9987,1652,1,0.0,2.0,4558.0,1,0.4117647058823529,8.333,28.571,RepMaloney,1,156.41825239041918,332310.76978417265
155,0,1979,1,2013,2022,65.0,44336.0,11978,103,1,0.0,56.0,390142.0,0,0.0,8.292,28.429,foreverflawlyss,1,3943.418252390419,367859.76978417265
156,0,9298,0,2010,2021,87.0,12.0,1087,0,1,0.0,130.0,325381.0,0,0.1875,5.5,18.857,sangelbaby,1,3921.418252390419,412183.76978417265
157,0,26090,1,2012,2022,686.0,1023.0,12462,0,10,0.0,58.0,332809.0,0,0.0714285714285714,7.833,26.857,CamiBiaggini16,1,3322.418252390419,411172.76978417265
158,1,862,1,2015,2022,52.0,11073.0,148,61,1,0.0,34.0,24882.0,1,0.6666666666666667,8.333,28.571,mikecostello,1,3956.418252390419,401122.76978417265
159,0,7190,1,2013,2022,311.0,445.0,5575,5,1,0.0,64.0,298826.0,1,0.3333333333333333,7.917,27.143,JessGuzman88,1,3697.418252390419,411750.76978417265
160,0,529,1,2017,2022,120.0,120.0,1539,2,1,0.0,102.0,175726.0,0,0.3157894736842105,8.333,28.571,LeonaW124,1,3888.418252390419,412075.76978417265
161,0,2243,1,2015,2022,694.0,190.0,7285,1,1,0.0,50.0,380478.0,0,0.4375,8.083,27.714,daninoleaf,1,3314.418252390419,412005.76978417265
162,0,6011,0,2015,2022,197.0,341.0,3310,0,1,0.0,68.0,373251.0,0,0.0,7.708,26.429,Stunt8M,1,3811.418252390419,411854.76978417265
163,0,13670,1,2010,2022,433.0,1614.0,11317,30,1,0.0,46.0,529581.0,1,0.1538461538461538,8.333,28.571,EmInterrupted,1,3575.418252390419,410581.76978417265
164,0,31,0,2013,2022,184.0,2.0,469,0,1,0.0,0.0,0.0,0,0.0,1.25,4.286,UnkaTunak,1,3824.418252390419,412193.76978417265
165,0,1629,1,2013,2022,1410.0,1405.0,14246,60,1,0.0,150.0,399871.0,1,0.1875,8.208,28.143,SH__interiors,1,2598.418252390419,410790.76978417265
166,1,9529,0,2011,2022,196.0,176945.0,6058,416,16,0.0,186.0,355.0,1,0.2631578947368421,8.25,28.286,BorgheseAle,1,3812.418252390419,235250.76978417265
167,0,394,0,2015,2021,211.0,28.0,5555,0,1,0.0,34.0,867872.0,0,0.1111111111111111,8.292,28.429,PBandELLE,1,3797.418252390419,412167.76978417265
168,1,4608,1,2011,2022,0.0,3608058.0,5882,1981,10,0.0,130.0,53645.0,0,0.6923076923076923,7.708,26.429,Raul_Jimenez9,1,4008.418252390419,-3195862.2302158275
169,1,867,1,2015,2022,298.0,1831925.0,1844,458,3,0.0,50.0,32851.0,1,0.7,8.333,28.571,omargaber,1,3710.418252390419,-1419729.2302158275
170,0,1614,1,2010,2022,305.0,1264.0,62,2,1,0.0,0.0,5687.0,0,0.0833333333333333,8.333,28.571,NAJPictures,1,3703.418252390419,410931.76978417265
171,1,8374,1,2013,2022,218.0,19640.0,46978,27,1,0.0,146.0,8036501.0,1,0.7142857142857143,7.0,24.0,kylee_mrussell,1,3790.418252390419,392555.76978417265
172,1,4390,1,2009,2022,650.0,5670584.0,453,19549,1,0.0,54.0,167105.0,1,0.8,8.333,28.571,ZooeyDeschanel,1,3358.418252390419,-5258388.230215827
173,0,228,0,2013,2022,356.0,45.0,1958,0,1,0.0,84.0,806028.0,0,0.8125,8.083,27.714,kristinrobideau,1,3652.418252390419,412150.76978417265
174,0,9744,1,2010,2022,0.0,248232.0,34,218,1,0.0,30.0,280.0,1,0.875,8.25,28.286,AngelSanchezPR,1,4008.418252390419,163963.76978417265
175,0,21265,0,2009,2022,278.0,12563.0,83,138,1,0.0,6.0,14499.0,1,0.6363636363636364,8.333,28.571,GeegTorres,1,3730.418252390419,399632.76978417265
176,0,8315,1,2016,2022,1114.0,2129.0,7673,89,1,0.0,100.0,27362.0,1,0.7,8.333,28.571,SeekingTheDivis,1,2894.418252390419,410066.76978417265
177,1,30203,1,2010,2021,644.0,3631650.0,1298,5228,10,0.0,96.0,102027.0,1,0.7692307692307692,8.333,28.571,AndreaSernaTV,1,3364.418252390419,-3219454.2302158275
178,0,10677,1,2012,2022,1746.0,1824.0,7387,50,4,0.0,88.0,846408.0,1,0.6666666666666667,7.875,27.0,ana_blaze,1,2262.418252390419,410371.76978417265
179,1,12390,1,2009,2022,241.0,661674.0,2595,829,9,0.0,48.0,161466.0,0,0.3571428571428571,8.292,28.429,fefemotta,1,3767.418252390419,-249478.23021582735
180,0,1909,1,2009,2022,530.0,168.0,1084,1,1,0.0,14.0,574657.0,1,0.1999999999999999,8.333,28.571,Shanee_McDaniel,1,3478.418252390419,412027.76978417265
181,0,2731,1,2009,2021,222.0,52.0,1685,0,1,0.0,128.0,449080.0,1,0.0999999999999999,5.458,18.714,lucygean78,1,3786.418252390419,412143.76978417265
182,0,109687,1,2013,2021,2687.0,1900.0,88666,0,16,0.0,108.0,8290.0,0,0.75,7.417,25.429,LaTiger1,1,1321.4182523904192,410295.76978417265
183,1,6618,0,2010,2021,604.0,22490.0,149,263,1,0.0,64.0,200541.0,1,0.9285714285714286,8.333,28.571,ElisaSednaoui,1,3404.418252390419,389705.76978417265
184,0,2944,1,2010,2021,119.0,65.0,1184,1,1,0.0,120.0,277027.0,0,0.2631578947368421,5.292,18.143,venkirocks,1,3889.418252390419,412130.76978417265
185,1,328,0,2016,2022,168.0,45851.0,9,102,1,0.0,0.0,24290.0,0,0.9230769230769232,8.167,28.0,PeterHermann,1,3840.418252390419,366344.76978417265
186,0,10480,1,2012,2022,52.0,8642.0,1725,73,1,0.0,196.0,660.0,1,0.9090909090909092,8.333,28.571,Dorset_Live,1,3956.418252390419,403553.76978417265
187,1,11655,1,2010,2022,958.0,306794.0,201,1791,10,0.0,62.0,26464.0,0,0.6153846153846154,8.25,28.286,jordiGlez,1,3050.418252390419,105401.76978417265
188,0,1506,1,2009,2022,234.0,78.0,638,3,10,0.0,118.0,25254.0,0,0.0,8.167,28.0,cosmoceutica,1,3774.418252390419,412117.76978417265
189,0,4016,1,2009,2022,249.0,58.0,6098,0,1,0.0,134.0,423021.0,0,0.1538461538461538,8.167,28.0,ccbloom66,1,3759.418252390419,412137.76978417265
190,0,9576,1,2010,2022,550.0,263.0,37382,6,1,0.0,4.0,15901.0,0,0.0999999999999999,8.333,28.571,BigDave360,1,3458.418252390419,411932.76978417265
191,0,5284,1,2013,2022,643.0,896.0,8245,1,1,0.0,70.0,1721312.0,0,0.6363636363636364,8.125,27.857,ZachWaka,1,3365.418252390419,411299.76978417265
192,0,331,1,2012,2022,548.0,136.0,332,1,1,0.0,122.0,287849.0,0,0.0,6.125,21.0,vanaraj_bca,1,3460.418252390419,412059.76978417265
193,0,776,0,2015,2022,514.0,243.0,1360,0,1,0.0,156.0,168673.0,0,0.9375,8.333,28.571,CharlesHuckvale,1,3494.418252390419,411952.76978417265
194,0,450,0,2014,2022,298.0,76.0,1811,0,1,0.0,150.0,12091.0,0,0.5333333333333333,8.042,27.571,ljbiederman,1,3710.418252390419,412119.76978417265
195,0,134,0,2017,2021,190.0,66.0,1539,1,1,0.0,30.0,29638.0,0,0.3333333333333333,5.583,19.143,CaffertyFS,1,3818.418252390419,412129.76978417265
196,1,10704,1,2008,2022,4902.0,57915.0,20771,1107,1,0.0,106.0,468757.0,1,0.3333333333333333,8.333,28.571,friedmanjon,1,-893.5817476095808,354280.76978417265
197,0,5901,1,2009,2022,184.0,25766.0,267,655,1,0.0,88.0,2477.0,1,0.4,8.333,28.571,nealadamsdotcom,1,3824.418252390419,386429.76978417265
198,0,6891,1,2014,2021,583.0,2312.0,30652,89,1,0.0,50.0,1762145.0,1,0.4,8.292,28.429,astoldby_,1,3425.418252390419,409883.76978417265
199,0,20667,0,2013,2022,289.0,512.0,16911,2,2,0.0,50.0,353217.0,0,0.1818181818181817,7.583,26.0,jojozerotwo,1,3719.418252390419,411683.76978417265
200,0,631,1,2015,2022,260.0,147.0,478,0,1,0.0,78.0,28033.0,1,0.1333333333333333,8.333,28.571,DrivinWMagellan,1,3748.418252390419,412048.76978417265
201,0,24830,1,2008,2022,37708.0,57808.0,206,0,4,0.0,158.0,10080.0,1,0.8823529411764706,8.292,28.429,BishopGaryEarls,1,-33699.58174760958,354387.76978417265
202,1,8935,0,2010,2022,878.0,186049.0,306,1054,1,0.0,6.0,6308.0,0,0.5333333333333333,8.333,28.571,GovernorBullock,1,3130.418252390419,226146.76978417265
203,1,4340,0,2011,2022,1906.0,11825.0,8614,289,1,0.0,32.0,61090.0,1,0.9285714285714286,8.333,28.571,RachelSmolkin,1,2102.418252390419,400370.76978417265
204,0,10624,1,2009,2021,432.0,27748.0,524,376,1,0.0,8.0,71810.0,1,0.3571428571428571,8.333,28.571,Timorworld,1,3576.418252390419,384447.76978417265
205,0,12007,0,2008,2022,567.0,3557.0,12900,65,1,0.0,20.0,128322.0,1,0.7142857142857143,8.333,28.571,shannondevido,1,3441.418252390419,408638.76978417265
206,1,1659,1,2011,2022,121.0,4274720.0,6,15072,1,0.0,34.0,197392.0,1,0.9285714285714286,8.25,28.286,JerrySeinfeld,1,3887.418252390419,-3862524.2302158275
207,1,12566,0,2009,2022,162.0,1160042.0,18,6886,22,0.0,0.0,3727.0,0,0.0,8.333,28.571,2AMjinwoon,1,3846.418252390419,-747846.2302158274
208,0,1312,1,2013,2021,2163.0,2299.0,798,36,1,0.0,14.0,10178.0,1,0.7142857142857143,8.25,28.286,elsegundo311,1,1845.4182523904192,409896.76978417265
209,0,385,1,2009,2022,781.0,277.0,645,11,1,0.0,48.0,24219.0,0,0.4444444444444444,3.25,11.143,issy_arthur,1,3227.418252390419,411918.76978417265
210,0,714,1,2014,2022,72.0,94386.0,1373,24,1,0.0,42.0,104002.0,0,0.1999999999999999,8.083,27.714,JaredPaggi,1,3936.418252390419,317809.76978417265
211,0,1118,1,2016,2021,57.0,43.0,1990,0,1,0.0,102.0,6347682.0,0,0.3333333333333333,7.0,24.0,ShelbyNicoleSe1,1,3951.418252390419,412152.76978417265
212,0,263,1,2009,2022,252.0,57.0,24,2,1,0.0,0.0,3.0,1,0.7857142857142857,7.333,25.143,craigcatalano,1,3756.418252390419,412138.76978417265
213,0,3408,1,2009,2021,0.0,2702.0,41,28,1,0.0,36.0,424.0,1,0.9166666666666666,8.0,27.429,JaredAshley,1,4008.418252390419,409493.76978417265
214,1,12263,0,2016,2021,717.0,84393.0,2974,1852,1,0.0,150.0,53022.0,0,0.6153846153846154,8.042,27.571,StratSentinel,1,3291.418252390419,327802.76978417265
215,1,11457,1,2011,2022,39.0,146325.0,754,532,1,0.0,76.0,222733.0,1,0.9375,8.083,27.714,ClaudiaSampedro,1,3969.418252390419,265870.76978417265
216,0,19902,1,2014,2022,14369.0,12062.0,21759,49,1,0.0,0.0,16.0,1,0.9,8.333,28.571,Erockbeats,1,-10360.58174760958,400133.76978417265
217,1,23892,0,2009,2022,3315.0,882432.0,10426,1959,1,0.0,58.0,6544.0,1,0.75,8.083,27.714,greggsulkin,1,693.4182523904192,-470236.23021582735
218,0,8135,1,2009,2022,373.0,111.0,11358,4,22,0.0,166.0,10798540.0,0,0.25,7.792,26.714,gotaspendapenny,1,3635.418252390419,412084.76978417265
219,0,183,1,2009,2021,108.0,10.0,129,1,1,0.0,52.0,56673.0,0,0.0,6.708,23.0,cachedog13,1,3900.418252390419,412185.76978417265
220,0,10168,0,2013,2022,1028.0,1133.0,7962,0,10,0.0,30.0,81929.0,0,0.25,8.167,28.0,dami_carrara,1,2980.418252390419,411062.76978417265
221,1,14832,1,2009,2022,751.0,5148250.0,21207,8930,1,0.0,10.0,10568.0,1,0.7272727272727273,8.333,28.571,lenadunham,1,3257.418252390419,-4736054.230215827
222,1,13065,1,2009,2022,450.0,3788514.0,360,3819,1,0.0,4.0,735.0,1,0.4,8.333,28.571,nikkigil,1,3558.418252390419,-3376318.2302158275
223,0,262,1,2009,2022,99.0,12.0,534,0,7,0.0,28.0,2340162.0,0,0.0714285714285714,8.208,28.143,djlola1619,1,3909.418252390419,412183.76978417265
224,1,5390,1,2013,2022,2890.0,6432.0,12967,114,1,0.0,44.0,228.0,1,0.4285714285714286,8.292,28.429,thelinehotel,1,1118.4182523904192,405763.76978417265
225,0,8232,1,2009,2022,221.0,240.0,13124,12,1,0.0,44.0,545575.0,0,0.0769230769230768,8.167,28.0,itsmeblueeyes,1,3787.418252390419,411955.76978417265
226,0,263,0,2010,2022,1.0,1518328.0,8,1973,8,0.0,2.0,1725.0,1,0.3636363636363636,8.333,28.571,pekkan1,1,4007.418252390419,-1106132.2302158275
227,0,21125,1,2014,2022,2406.0,1873.0,17887,3,1,0.0,88.0,2586217.0,1,0.2307692307692307,7.75,26.571,emma_alexis65,1,1602.4182523904192,410322.76978417265
228,0,12311,1,2013,2021,379.0,495.0,9426,4,1,0.0,54.0,1806318.0,0,0.2727272727272727,7.958,27.286,alexisdawn_,1,3629.418252390419,411700.76978417265
229,0,7101,1,2009,2022,1782.0,2534.0,288,88,1,0.0,98.0,41037.0,0,1.0,8.25,28.286,JordanJayson,1,2226.418252390419,409661.76978417265
230,0,8732,1,2013,2022,1559.0,616.0,27893,13,1,0.0,158.0,3265318.0,1,0.4,8.25,28.286,coriumcori,1,2449.418252390419,411579.76978417265
231,0,19337,1,2009,2022,3779.0,2352.0,14111,119,1,0.0,186.0,1910495.0,1,0.7272727272727273,8.25,28.286,maryzimnik,1,229.41825239041918,409843.76978417265
232,1,18248,1,2008,2022,237.0,1856295.0,1057,5095,1,0.0,36.0,99985.0,1,0.75,8.333,28.571,tonibraxton,1,3771.418252390419,-1444099.2302158275
233,1,16099,1,2009,2022,2025.0,3335441.0,215,11963,1,0.0,26.0,2496.0,1,0.3846153846153846,8.292,28.429,KellyOsbourne,1,1983.4182523904192,-2923245.2302158275
234,0,151,1,2016,2021,114.0,23.0,352,0,1,0.0,50.0,1175611.0,1,0.2307692307692307,6.292,21.571,mattstmarie99,1,3894.418252390419,412172.76978417265
235,0,184,1,2011,2022,243.0,39.0,1085,0,1,0.0,28.0,11935.0,0,0.2727272727272727,7.625,26.143,Jumptherock,1,3765.418252390419,412156.76978417265
236,0,9462,1,2011,2022,167.0,251.0,9395,4,1,0.0,84.0,154041.0,1,0.0666666666666666,5.083,17.429,NightSmokeDrunk,1,3841.418252390419,411944.76978417265
237,0,1149,0,2017,2022,298.0,169.0,602,5,1,0.0,2.0,21.0,1,0.8333333333333334,8.333,28.571,Shapahealth,1,3710.418252390419,412026.76978417265
238,0,5366,1,2009,2022,691.0,489.0,10891,38,1,0.0,66.0,193398.0,1,0.5555555555555556,8.333,28.571,mindywithrow,1,3317.418252390419,411706.76978417265
239,0,750,1,2017,2022,465.0,368.0,5484,2,1,0.0,32.0,830627.0,0,0.7692307692307692,8.208,28.143,hannah_rekoon,1,3543.418252390419,411827.76978417265
240,0,2234,1,2011,2022,934.0,185.0,29786,3,1,0.0,122.0,3664157.0,1,0.3636363636363636,7.917,27.143,TreeMcNulty,1,3074.418252390419,412010.76978417265
241,1,394,0,2009,2022,645.0,8200395.0,1476,41172,1,0.0,26.0,60402.0,1,0.7692307692307692,8.292,28.429,lindsaylohan,1,3363.418252390419,-7788199.230215827
242,0,3447,1,2009,2022,823.0,213.0,32776,3,1,0.0,70.0,165145.0,0,0.5,8.208,28.143,rachelbillings,1,3185.418252390419,411982.76978417265
243,0,34750,1,2008,2022,687.0,629.0,6092,24,1,0.0,4.0,733659.0,0,0.1428571428571429,8.292,28.429,PeachesDecarlo,1,3321.418252390419,411566.76978417265
244,0,312,1,2009,2022,636.0,84.0,22362,1,24,0.0,48.0,3320934.0,0,0.0909090909090909,8.333,28.571,lc0911,1,3372.418252390419,412111.76978417265
245,0,680,1,2009,2022,154.0,63.0,141,0,1,0.0,16.0,147269.0,0,0.7,8.333,28.571,angelene21,1,3854.418252390419,412132.76978417265
246,0,2189,1,2009,2022,301.0,3687.0,22434,40,1,0.0,12.0,309720.0,1,0.8571428571428572,8.125,27.857,AlfreyjaYlva,1,3707.418252390419,408508.76978417265
247,0,46217,1,2012,2022,836.0,999.0,40017,8,1,0.0,52.0,759610.0,0,0.0999999999999999,8.25,28.286,HippyHill_,1,3172.418252390419,411196.76978417265
248,0,20752,1,2010,2022,332.0,179455.0,680,69,1,0.0,0.0,7.0,1,0.5263157894736843,8.333,28.571,GrandCitySBY,1,3676.418252390419,232740.76978417265
249,0,864,1,2014,2021,495.0,736.0,1052,16,1,0.0,20.0,137.0,1,0.1904761904761904,8.333,28.571,centerofag,1,3513.418252390419,411459.76978417265
250,0,55705,1,2011,2022,4037.0,2736.0,45376,15,1,0.0,34.0,26972.0,1,0.6666666666666667,8.333,28.571,jakerobison1,1,-28.581747609580816,409459.76978417265
251,1,1827,1,2011,2022,387.0,3595.0,76,16,3,0.0,84.0,83377.0,0,0.9285714285714286,8.333,28.571,SarahAlJarman,1,3621.418252390419,408600.76978417265
252,0,35750,0,2013,2022,110.0,1007.0,3793,0,13,0.0,14.0,3577130.0,1,0.0,8.292,28.429,Choc_mm,1,3898.418252390419,411188.76978417265
253,0,10229,1,2011,2021,0.0,4101.0,2694,151,1,0.0,72.0,279306.0,1,0.2307692307692307,8.25,28.286,ThompsonToons,1,4008.418252390419,408094.76978417265
254,0,445,0,2011,2022,787.0,220.0,319,0,1,0.0,116.0,278284.0,1,0.1333333333333333,5.583,19.143,petroorex,1,3221.418252390419,411975.76978417265
255,0,5339,1,2010,2022,64.0,2161.0,7,144,44,0.0,86.0,442862.0,0,0.8125,8.292,28.429,aymericaugustin,1,3944.418252390419,410034.76978417265
256,0,175,1,2014,2022,124.0,40.0,306,0,1,0.0,64.0,536628.0,0,0.3846153846153846,7.042,24.143,PepperCW,1,3884.418252390419,412155.76978417265
257,0,839,1,2014,2022,437.0,97.0,258,1,1,0.0,12.0,64694.0,0,0.6428571428571428,8.167,28.0,PinkyPinkshair,1,3571.418252390419,412098.76978417265
258,0,181,1,2017,2022,109.0,26.0,712,0,1,0.0,54.0,362840.0,1,0.9230769230769232,7.542,25.857,LA_Expression,1,3899.418252390419,412169.76978417265
259,0,31940,1,2011,2022,664.0,727.0,6450,0,1,0.0,34.0,1157511.0,1,0.0,7.375,25.286,a_guidaa,1,3344.418252390419,411468.76978417265
260,0,100,1,2011,2021,151.0,237.0,118,8,1,0.0,6.0,187.0,0,0.2307692307692307,4.167,14.286,jandrews113,1,3857.418252390419,411958.76978417265
261,0,551355,1,2010,2021,1866.0,691664.0,133,1861,10,0.0,178.0,71076.0,1,0.4285714285714286,8.167,28.0,GenPenaloza,1,2142.418252390419,-279468.23021582735
262,1,79213,1,2008,2022,17152.0,2049462.0,44466,12621,1,0.0,48.0,81194.0,0,0.8,8.333,28.571,michellemalkin,1,-13143.58174760958,-1637266.2302158275
263,1,3539,1,2009,2021,3467.0,2800113.0,6024,10050,1,0.0,24.0,177813.0,0,0.8461538461538461,8.167,28.0,JakeTAustin,1,541.4182523904192,-2387917.2302158275
264,0,1519,1,2013,2022,760.0,62.0,326,0,6,0.0,158.0,404191.0,0,0.3076923076923077,7.542,25.857,darruwardiana,1,3248.418252390419,412133.76978417265
265,0,486,1,2017,2022,445.0,314.0,510,1,1,0.0,48.0,1462809.0,0,0.3636363636363636,7.792,26.714,kalewrister,1,3563.418252390419,411881.76978417265
266,0,11020,0,2012,2022,456.0,299.0,3939,1,1,0.0,70.0,704873.0,0,0.8461538461538461,7.5,25.714,nicholewickss,1,3552.418252390419,411896.76978417265
267,1,7866,0,2012,2021,680.0,1184835.0,3086,782,1,0.0,36.0,47703.0,1,0.4,8.333,28.571,MrDDyer,1,3328.418252390419,-772639.2302158274
268,0,2114,1,2010,2022,4636.0,406.0,45915,2,10,0.0,110.0,252602.0,0,0.2941176470588235,6.0,20.571,calome1107,1,-627.5817476095808,411789.76978417265
269,0,42993,1,2011,2021,712.0,1074.0,24092,0,4,0.0,116.0,5617564.0,1,0.0666666666666666,6.5,22.286,AsWeAreInfinite,1,3296.418252390419,411121.76978417265
270,0,126,1,2014,2021,79.0,10.0,519,0,1,0.0,34.0,966593.0,0,0.0909090909090909,5.125,17.571,good_joanna,1,3929.418252390419,412185.76978417265
271,1,22491,1,2010,2022,80.0,1527151.0,553,3134,1,0.0,16.0,1198.0,1,0.0,8.292,28.429,VictoriaBonya,1,3928.418252390419,-1114955.2302158275
272,1,4644,1,2011,2022,598.0,138197.0,1857,159,1,0.0,50.0,16273.0,1,0.7272727272727273,8.292,28.429,perrikiely,1,3410.418252390419,273998.76978417265
273,0,8272,1,2017,2022,75.0,50.0,6526,0,2,0.0,6.0,139469.0,1,0.65,8.333,28.571,TopShotsBooth,1,3933.418252390419,412145.76978417265
274,0,22329,0,2012,2022,191.0,292.0,45362,5,1,0.0,76.0,2089098.0,0,0.0,8.167,28.0,my_tweets_blow,1,3817.418252390419,411903.76978417265
275,1,63675,1,2008,2022,28138.0,271820.0,13206,15981,1,0.0,0.0,122.0,1,0.625,8.333,28.571,jaybaer,1,-24129.58174760958,140375.76978417265
276,0,2298,0,2010,2022,611.0,117.0,3435,0,2,0.0,16.0,53143.0,0,0.3076923076923077,8.333,28.571,MELiCUPCAKEZz,1,3397.418252390419,412078.76978417265
277,0,363,0,2014,2022,398.0,284.0,1343,0,1,0.0,36.0,3304.0,0,0.875,8.333,28.571,KimOhrt,1,3610.418252390419,411911.76978417265
278,0,1057,1,2009,2021,167.0,58.0,2159,3,1,0.0,14.0,9027.0,0,0.2666666666666667,0.667,2.286,nateordie82,1,3841.418252390419,412137.76978417265
279,0,6469,0,2011,2022,110.0,92.0,2263,0,1,0.0,108.0,367819.0,0,0.0,4.75,16.286,iRENISE_,1,3898.418252390419,412103.76978417265
280,0,5427,1,2010,2021,253.0,21983.0,2364,122,1,0.0,106.0,5509.0,1,0.7,8.25,28.286,eudonchoi,1,3755.418252390419,390212.76978417265
281,0,165,1,2016,2021,8.0,14.0,4890,0,1,0.0,138.0,3725042.0,0,0.75,6.5,22.286,lucila_marie,1,4000.418252390419,412181.76978417265
282,1,3557,0,2009,2022,688.0,1040969.0,2236,4047,1,0.0,52.0,29666.0,1,0.9333333333333332,8.333,28.571,AdrianPeterson,1,3320.418252390419,-628773.2302158274
283,1,25541,1,2008,2022,1056.0,871860.0,35506,3263,1,0.0,12.0,15940.0,1,0.3333333333333333,8.292,28.429,harto,1,2952.418252390419,-459664.23021582735
284,0,5297,1,2009,2021,100.0,14.0,2230,0,1,0.0,136.0,195956.0,0,0.0833333333333333,5.708,19.571,angel_dust79,1,3908.418252390419,412181.76978417265
285,0,4059,1,2010,2022,2289.0,1818.0,22,20,1,0.0,0.0,2.0,1,0.7333333333333334,8.333,28.571,MyLifeNStyle1,1,1719.4182523904192,410377.76978417265
286,0,4739,1,2011,2021,1666.0,3616.0,91,33,1,0.0,0.0,3.0,1,1.0,8.333,28.571,JanLeonardo,1,2342.418252390419,408579.76978417265
287,0,761,1,2010,2022,202.0,37.0,2647,0,1,0.0,24.0,345640.0,0,0.0769230769230768,8.0,27.429,HumanFauxPas,1,3806.418252390419,412158.76978417265
288,0,499,1,2009,2021,251.0,90.0,2049,2,4,0.0,160.0,11630.0,0,0.2857142857142857,8.208,28.143,lisa9293,1,3757.418252390419,412105.76978417265
289,0,4109,0,2011,2022,229.0,253.0,2411,1,1,0.0,102.0,918814.0,1,0.0,7.333,25.143,HairrySass,1,3779.418252390419,411942.76978417265
290,0,1030,0,2013,2022,181.0,19.0,706,0,1,0.0,14.0,16858.0,0,0.1764705882352941,7.792,26.714,Crawdad45,1,3827.418252390419,412176.76978417265
291,0,571,1,2016,2021,1269.0,80.0,295,0,1,0.0,2.0,10688.0,0,0.2777777777777778,8.333,28.571,seantrego77,1,2739.418252390419,412115.76978417265
292,0,3432,1,2009,2022,233.0,3557277.0,6,6898,9,0.0,0.0,2791.0,1,0.9090909090909092,8.333,28.571,CaioCastro,1,3775.418252390419,-3145081.2302158275
293,0,515,0,2016,2022,571.0,124.0,448,1,1,0.0,68.0,393830.0,0,0.7272727272727273,8.292,28.429,rayacupler,1,3437.418252390419,412071.76978417265
294,0,2167,1,2016,2021,269.0,59.0,13606,1,1,0.0,108.0,1277774.0,0,0.2857142857142857,8.125,27.857,chedj45,1,3739.418252390419,412136.76978417265
295,0,2323,1,2012,2021,118.0,50.0,5074,0,2,0.0,84.0,1027540.0,0,0.3333333333333333,8.25,28.286,Megan_theartist,1,3890.418252390419,412145.76978417265
296,0,211,1,2017,2022,99.0,11.0,795,0,10,0.0,78.0,4823038.0,0,0.3333333333333333,7.708,26.429,ainessey1322,1,3909.418252390419,412184.76978417265
297,1,2605,1,2011,2022,278.0,5541349.0,431,12248,1,0.0,92.0,240546.0,1,0.7,8.0,27.429,chrisrock,1,3730.418252390419,-5129153.230215827
298,1,536,1,2009,2021,83.0,197497.0,35,3467,1,0.0,10.0,6738.0,0,0.9230769230769232,8.333,28.571,CandyCrowley,1,3925.418252390419,214698.76978417265
299,1,7015,1,2009,2022,2602.0,1407198.0,2074,11706,1,0.0,2.0,4979.0,1,0.8888888888888888,8.333,28.571,AnnCurry,1,1406.4182523904192,-995002.2302158274
300,0,936,1,2016,2022,322.0,205.0,2260,5,10,0.0,70.0,2523106.0,0,0.0714285714285714,8.333,28.571,mrdkinderteach,1,3686.418252390419,411990.76978417265
